model,scenario,season_year,season,count,interval_name,variable
CESM1-CAM5,historical,2003,MAM,21,Tmax 26–29°C,tmax
CESM1-CAM5,historical,2004,MAM,18,Tmax 26–29°C,tmax
CESM1-CAM5,historical,2005,MAM,20,Tmax 26–29°C,tmax
CMCC-CESM,historical,2000,MAM,28,Tmax 26–29°C,tmax
CMCC-CESM,historical,2001,MAM,19,Tmax 26–29°C,tmax
CMCC-CESM,historical,2002,MAM,11,Tmax 26–29°C,tmax
CMCC-CESM,historical,2003,MAM,13,Tmax 26–29°C,tmax
CMCC-CESM,historical,2004,MAM,18,Tmax 26–29°C,tmax
CMCC-CESM,historical,2005,MAM,26,Tmax 26–29°C,tmax
CMCC-CM,historical,2000,MAM,35,Tmax 26–29°C,tmax
CMCC-CM,historical,2001,MAM,17,Tmax 26–29°C,tmax
CMCC-CM,historical,2002,MAM,17,Tmax 26–29°C,tmax
CMCC-CM,historical,2003,MAM,19,Tmax 26–29°C,tmax
CMCC-CM,historical,2004,MAM,16,Tmax 26–29°C,tmax
CMCC-CM,historical,2005,MAM,17,Tmax 26–29°C,tmax
CMCC-CMS,historical,2000,MAM,23,Tmax 26–29°C,tmax
CMCC-CMS,historical,2001,MAM,16,Tmax 26–29°C,tmax
CMCC-CMS,historical,2002,MAM,9,Tmax 26–29°C,tmax
CMCC-CMS,historical,2003,MAM,29,Tmax 26–29°C,tmax
CMCC-CMS,historical,2004,MAM,24,Tmax 26–29°C,tmax
CMCC-CMS,historical,2005,MAM,15,Tmax 26–29°C,tmax
CNRM-CM5,historical,2000,MAM,20,Tmax 26–29°C,tmax
CNRM-CM5,historical,2001,MAM,23,Tmax 26–29°C,tmax
CNRM-CM5,historical,2002,MAM,23,Tmax 26–29°C,tmax
CNRM-CM5,historical,2003,MAM,17,Tmax 26–29°C,tmax
CNRM-CM5,historical,2004,MAM,19,Tmax 26–29°C,tmax
CNRM-CM5,historical,2005,MAM,20,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,historical,2000,MAM,18,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,historical,2001,MAM,17,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,historical,2002,MAM,27,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,historical,2003,MAM,21,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,historical,2004,MAM,25,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,historical,2005,MAM,8,Tmax 26–29°C,tmax
CanESM2,historical,2000,MAM,32,Tmax 26–29°C,tmax
CanESM2,historical,2001,MAM,16,Tmax 26–29°C,tmax
CanESM2,historical,2002,MAM,28,Tmax 26–29°C,tmax
CanESM2,historical,2003,MAM,21,Tmax 26–29°C,tmax
CanESM2,historical,2004,MAM,19,Tmax 26–29°C,tmax
CanESM2,historical,2005,MAM,30,Tmax 26–29°C,tmax
EC-EARTH,historical,2000,MAM,24,Tmax 26–29°C,tmax
EC-EARTH,historical,2001,MAM,11,Tmax 26–29°C,tmax
EC-EARTH,historical,2002,MAM,12,Tmax 26–29°C,tmax
EC-EARTH,historical,2003,MAM,22,Tmax 26–29°C,tmax
EC-EARTH,historical,2004,MAM,23,Tmax 26–29°C,tmax
EC-EARTH,historical,2005,MAM,24,Tmax 26–29°C,tmax
FGOALS-g2,historical,2000,MAM,23,Tmax 26–29°C,tmax
FGOALS-g2,historical,2001,MAM,25,Tmax 26–29°C,tmax
FGOALS-g2,historical,2002,MAM,13,Tmax 26–29°C,tmax
FGOALS-g2,historical,2003,MAM,23,Tmax 26–29°C,tmax
FGOALS-g2,historical,2004,MAM,24,Tmax 26–29°C,tmax
FGOALS-g2,historical,2005,MAM,16,Tmax 26–29°C,tmax
GFDL-CM3,historical,2000,MAM,25,Tmax 26–29°C,tmax
GFDL-CM3,historical,2001,MAM,22,Tmax 26–29°C,tmax
GFDL-CM3,historical,2002,MAM,12,Tmax 26–29°C,tmax
GFDL-CM3,historical,2003,MAM,25,Tmax 26–29°C,tmax
GFDL-CM3,historical,2004,MAM,22,Tmax 26–29°C,tmax
GFDL-CM3,historical,2005,MAM,16,Tmax 26–29°C,tmax
GFDL-ESM2G,historical,2000,MAM,17,Tmax 26–29°C,tmax
GFDL-ESM2G,historical,2001,MAM,22,Tmax 26–29°C,tmax
GFDL-ESM2G,historical,2002,MAM,14,Tmax 26–29°C,tmax
GFDL-ESM2G,historical,2003,MAM,13,Tmax 26–29°C,tmax
GFDL-ESM2G,historical,2004,MAM,19,Tmax 26–29°C,tmax
GFDL-ESM2G,historical,2005,MAM,26,Tmax 26–29°C,tmax
GFDL-ESM2M,historical,2000,MAM,18,Tmax 26–29°C,tmax
GFDL-ESM2M,historical,2001,MAM,29,Tmax 26–29°C,tmax
GFDL-ESM2M,historical,2002,MAM,21,Tmax 26–29°C,tmax
GFDL-ESM2M,historical,2003,MAM,23,Tmax 26–29°C,tmax
GFDL-ESM2M,historical,2004,MAM,16,Tmax 26–29°C,tmax
GFDL-ESM2M,historical,2005,MAM,20,Tmax 26–29°C,tmax
IPSL-CM5A-LR,historical,2000,MAM,28,Tmax 26–29°C,tmax
IPSL-CM5A-LR,historical,2001,MAM,17,Tmax 26–29°C,tmax
IPSL-CM5A-LR,historical,2002,MAM,12,Tmax 26–29°C,tmax
IPSL-CM5A-LR,historical,2003,MAM,19,Tmax 26–29°C,tmax
IPSL-CM5A-LR,historical,2004,MAM,12,Tmax 26–29°C,tmax
IPSL-CM5A-LR,historical,2005,MAM,12,Tmax 26–29°C,tmax
IPSL-CM5A-MR,historical,2000,MAM,21,Tmax 26–29°C,tmax
IPSL-CM5A-MR,historical,2001,MAM,24,Tmax 26–29°C,tmax
IPSL-CM5A-MR,historical,2002,MAM,33,Tmax 26–29°C,tmax
IPSL-CM5A-MR,historical,2003,MAM,13,Tmax 26–29°C,tmax
IPSL-CM5A-MR,historical,2004,MAM,14,Tmax 26–29°C,tmax
IPSL-CM5A-MR,historical,2005,MAM,26,Tmax 26–29°C,tmax
IPSL-CM5B-LR,historical,2000,MAM,15,Tmax 26–29°C,tmax
IPSL-CM5B-LR,historical,2001,MAM,21,Tmax 26–29°C,tmax
IPSL-CM5B-LR,historical,2002,MAM,13,Tmax 26–29°C,tmax
IPSL-CM5B-LR,historical,2003,MAM,18,Tmax 26–29°C,tmax
IPSL-CM5B-LR,historical,2004,MAM,19,Tmax 26–29°C,tmax
IPSL-CM5B-LR,historical,2005,MAM,17,Tmax 26–29°C,tmax
MIROC-ESM,historical,2000,MAM,25,Tmax 26–29°C,tmax
MIROC-ESM,historical,2001,MAM,16,Tmax 26–29°C,tmax
MIROC-ESM,historical,2002,MAM,21,Tmax 26–29°C,tmax
MIROC-ESM,historical,2003,MAM,42,Tmax 26–29°C,tmax
MIROC-ESM,historical,2004,MAM,15,Tmax 26–29°C,tmax
MIROC-ESM,historical,2005,MAM,14,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,historical,2000,MAM,33,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,historical,2001,MAM,22,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,historical,2002,MAM,26,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,historical,2003,MAM,31,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,historical,2004,MAM,23,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,historical,2005,MAM,18,Tmax 26–29°C,tmax
MIROC5,historical,2000,MAM,26,Tmax 26–29°C,tmax
MIROC5,historical,2001,MAM,19,Tmax 26–29°C,tmax
MIROC5,historical,2002,MAM,11,Tmax 26–29°C,tmax
MIROC5,historical,2003,MAM,31,Tmax 26–29°C,tmax
MIROC5,historical,2004,MAM,17,Tmax 26–29°C,tmax
MIROC5,historical,2005,MAM,20,Tmax 26–29°C,tmax
MPI-ESM-LR,historical,2000,MAM,18,Tmax 26–29°C,tmax
MPI-ESM-LR,historical,2001,MAM,23,Tmax 26–29°C,tmax
MPI-ESM-LR,historical,2002,MAM,23,Tmax 26–29°C,tmax
MPI-ESM-LR,historical,2003,MAM,20,Tmax 26–29°C,tmax
MPI-ESM-LR,historical,2004,MAM,14,Tmax 26–29°C,tmax
MPI-ESM-LR,historical,2005,MAM,19,Tmax 26–29°C,tmax
MPI-ESM-MR,historical,2000,MAM,17,Tmax 26–29°C,tmax
MPI-ESM-MR,historical,2001,MAM,21,Tmax 26–29°C,tmax
MPI-ESM-MR,historical,2002,MAM,20,Tmax 26–29°C,tmax
MPI-ESM-MR,historical,2003,MAM,18,Tmax 26–29°C,tmax
MPI-ESM-MR,historical,2004,MAM,35,Tmax 26–29°C,tmax
MPI-ESM-MR,historical,2005,MAM,22,Tmax 26–29°C,tmax
MRI-CGCM3,historical,2000,MAM,15,Tmax 26–29°C,tmax
MRI-CGCM3,historical,2001,MAM,22,Tmax 26–29°C,tmax
MRI-CGCM3,historical,2002,MAM,21,Tmax 26–29°C,tmax
MRI-CGCM3,historical,2003,MAM,24,Tmax 26–29°C,tmax
MRI-CGCM3,historical,2004,MAM,18,Tmax 26–29°C,tmax
MRI-CGCM3,historical,2005,MAM,23,Tmax 26–29°C,tmax
MRI-ESM1,historical,2000,MAM,22,Tmax 26–29°C,tmax
MRI-ESM1,historical,2001,MAM,17,Tmax 26–29°C,tmax
MRI-ESM1,historical,2002,MAM,15,Tmax 26–29°C,tmax
MRI-ESM1,historical,2003,MAM,22,Tmax 26–29°C,tmax
MRI-ESM1,historical,2004,MAM,15,Tmax 26–29°C,tmax
MRI-ESM1,historical,2005,MAM,18,Tmax 26–29°C,tmax
NorESM1-M,historical,2000,MAM,21,Tmax 26–29°C,tmax
NorESM1-M,historical,2001,MAM,19,Tmax 26–29°C,tmax
NorESM1-M,historical,2002,MAM,20,Tmax 26–29°C,tmax
NorESM1-M,historical,2003,MAM,8,Tmax 26–29°C,tmax
NorESM1-M,historical,2004,MAM,22,Tmax 26–29°C,tmax
NorESM1-M,historical,2005,MAM,21,Tmax 26–29°C,tmax
bcc-csm1-1,historical,2000,MAM,24,Tmax 26–29°C,tmax
bcc-csm1-1,historical,2001,MAM,15,Tmax 26–29°C,tmax
bcc-csm1-1,historical,2002,MAM,25,Tmax 26–29°C,tmax
bcc-csm1-1,historical,2003,MAM,14,Tmax 26–29°C,tmax
bcc-csm1-1,historical,2004,MAM,17,Tmax 26–29°C,tmax
bcc-csm1-1,historical,2005,MAM,19,Tmax 26–29°C,tmax
bcc-csm1-1-m,historical,2000,MAM,17,Tmax 26–29°C,tmax
bcc-csm1-1-m,historical,2001,MAM,24,Tmax 26–29°C,tmax
bcc-csm1-1-m,historical,2002,MAM,24,Tmax 26–29°C,tmax
bcc-csm1-1-m,historical,2003,MAM,34,Tmax 26–29°C,tmax
bcc-csm1-1-m,historical,2004,MAM,24,Tmax 26–29°C,tmax
bcc-csm1-1-m,historical,2005,MAM,16,Tmax 26–29°C,tmax
inmcm4,historical,2000,MAM,16,Tmax 26–29°C,tmax
inmcm4,historical,2001,MAM,15,Tmax 26–29°C,tmax
inmcm4,historical,2002,MAM,27,Tmax 26–29°C,tmax
inmcm4,historical,2003,MAM,17,Tmax 26–29°C,tmax
inmcm4,historical,2004,MAM,22,Tmax 26–29°C,tmax
inmcm4,historical,2005,MAM,20,Tmax 26–29°C,tmax
ACCESS1-0,historical,2000,SON,27,Tmax 26–29°C,tmax
ACCESS1-0,historical,2001,SON,15,Tmax 26–29°C,tmax
ACCESS1-0,historical,2002,SON,17,Tmax 26–29°C,tmax
ACCESS1-0,historical,2003,SON,19,Tmax 26–29°C,tmax
ACCESS1-0,historical,2004,SON,26,Tmax 26–29°C,tmax
ACCESS1-0,historical,2005,SON,15,Tmax 26–29°C,tmax
ACCESS1-3,historical,2000,SON,14,Tmax 26–29°C,tmax
ACCESS1-3,historical,2001,SON,22,Tmax 26–29°C,tmax
ACCESS1-3,historical,2002,SON,16,Tmax 26–29°C,tmax
ACCESS1-3,historical,2003,SON,21,Tmax 26–29°C,tmax
ACCESS1-3,historical,2004,SON,33,Tmax 26–29°C,tmax
ACCESS1-3,historical,2005,SON,18,Tmax 26–29°C,tmax
BNU-ESM,historical,2000,SON,17,Tmax 26–29°C,tmax
BNU-ESM,historical,2001,SON,17,Tmax 26–29°C,tmax
BNU-ESM,historical,2002,SON,9,Tmax 26–29°C,tmax
BNU-ESM,historical,2003,SON,32,Tmax 26–29°C,tmax
BNU-ESM,historical,2004,SON,16,Tmax 26–29°C,tmax
BNU-ESM,historical,2005,SON,15,Tmax 26–29°C,tmax
CCSM4,historical,2000,SON,16,Tmax 26–29°C,tmax
CCSM4,historical,2001,SON,26,Tmax 26–29°C,tmax
CCSM4,historical,2002,SON,24,Tmax 26–29°C,tmax
CCSM4,historical,2003,SON,16,Tmax 26–29°C,tmax
CCSM4,historical,2004,SON,38,Tmax 26–29°C,tmax
CCSM4,historical,2005,SON,23,Tmax 26–29°C,tmax
CESM1-BGC,historical,2000,SON,23,Tmax 26–29°C,tmax
CESM1-BGC,historical,2001,SON,21,Tmax 26–29°C,tmax
CESM1-BGC,historical,2002,SON,16,Tmax 26–29°C,tmax
CESM1-BGC,historical,2003,SON,17,Tmax 26–29°C,tmax
CESM1-BGC,historical,2004,SON,24,Tmax 26–29°C,tmax
CESM1-BGC,historical,2005,SON,17,Tmax 26–29°C,tmax
CESM1-CAM5,historical,2000,SON,13,Tmax 26–29°C,tmax
CESM1-CAM5,historical,2001,SON,18,Tmax 26–29°C,tmax
CESM1-CAM5,historical,2002,SON,24,Tmax 26–29°C,tmax
CESM1-CAM5,historical,2003,SON,27,Tmax 26–29°C,tmax
CESM1-CAM5,historical,2004,SON,16,Tmax 26–29°C,tmax
CESM1-CAM5,historical,2005,SON,23,Tmax 26–29°C,tmax
CMCC-CESM,historical,2000,SON,13,Tmax 26–29°C,tmax
CMCC-CESM,historical,2001,SON,24,Tmax 26–29°C,tmax
CMCC-CESM,historical,2002,SON,12,Tmax 26–29°C,tmax
CMCC-CESM,historical,2003,SON,14,Tmax 26–29°C,tmax
CMCC-CESM,historical,2004,SON,16,Tmax 26–29°C,tmax
CMCC-CESM,historical,2005,SON,19,Tmax 26–29°C,tmax
CMCC-CM,historical,2000,SON,35,Tmax 26–29°C,tmax
CMCC-CM,historical,2001,SON,16,Tmax 26–29°C,tmax
CMCC-CM,historical,2002,SON,22,Tmax 26–29°C,tmax
CMCC-CM,historical,2003,SON,12,Tmax 26–29°C,tmax
CMCC-CM,historical,2004,SON,23,Tmax 26–29°C,tmax
CMCC-CM,historical,2005,SON,17,Tmax 26–29°C,tmax
CMCC-CMS,historical,2000,SON,19,Tmax 26–29°C,tmax
CMCC-CMS,historical,2001,SON,19,Tmax 26–29°C,tmax
CMCC-CMS,historical,2002,SON,17,Tmax 26–29°C,tmax
CMCC-CMS,historical,2003,SON,22,Tmax 26–29°C,tmax
CMCC-CMS,historical,2004,SON,8,Tmax 26–29°C,tmax
CMCC-CMS,historical,2005,SON,23,Tmax 26–29°C,tmax
CNRM-CM5,historical,2000,SON,19,Tmax 26–29°C,tmax
CNRM-CM5,historical,2001,SON,18,Tmax 26–29°C,tmax
CNRM-CM5,historical,2002,SON,13,Tmax 26–29°C,tmax
CNRM-CM5,historical,2003,SON,16,Tmax 26–29°C,tmax
CNRM-CM5,historical,2004,SON,22,Tmax 26–29°C,tmax
CNRM-CM5,historical,2005,SON,17,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,historical,2000,SON,26,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,historical,2001,SON,14,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,historical,2002,SON,22,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,historical,2003,SON,17,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,historical,2004,SON,26,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,historical,2005,SON,27,Tmax 26–29°C,tmax
CanESM2,historical,2000,SON,17,Tmax 26–29°C,tmax
CanESM2,historical,2001,SON,18,Tmax 26–29°C,tmax
CanESM2,historical,2002,SON,12,Tmax 26–29°C,tmax
CanESM2,historical,2003,SON,30,Tmax 26–29°C,tmax
CanESM2,historical,2004,SON,15,Tmax 26–29°C,tmax
CanESM2,historical,2005,SON,24,Tmax 26–29°C,tmax
EC-EARTH,historical,2000,SON,7,Tmax 26–29°C,tmax
EC-EARTH,historical,2001,SON,19,Tmax 26–29°C,tmax
EC-EARTH,historical,2002,SON,28,Tmax 26–29°C,tmax
EC-EARTH,historical,2003,SON,25,Tmax 26–29°C,tmax
EC-EARTH,historical,2004,SON,19,Tmax 26–29°C,tmax
EC-EARTH,historical,2005,SON,20,Tmax 26–29°C,tmax
FGOALS-g2,historical,2000,SON,25,Tmax 26–29°C,tmax
FGOALS-g2,historical,2001,SON,20,Tmax 26–29°C,tmax
FGOALS-g2,historical,2002,SON,14,Tmax 26–29°C,tmax
FGOALS-g2,historical,2003,SON,22,Tmax 26–29°C,tmax
FGOALS-g2,historical,2004,SON,18,Tmax 26–29°C,tmax
FGOALS-g2,historical,2005,SON,18,Tmax 26–29°C,tmax
GFDL-CM3,historical,2000,SON,23,Tmax 26–29°C,tmax
GFDL-CM3,historical,2001,SON,15,Tmax 26–29°C,tmax
GFDL-CM3,historical,2002,SON,11,Tmax 26–29°C,tmax
GFDL-CM3,historical,2003,SON,23,Tmax 26–29°C,tmax
GFDL-CM3,historical,2004,SON,14,Tmax 26–29°C,tmax
GFDL-CM3,historical,2005,SON,26,Tmax 26–29°C,tmax
GFDL-ESM2G,historical,2000,SON,14,Tmax 26–29°C,tmax
GFDL-ESM2G,historical,2001,SON,37,Tmax 26–29°C,tmax
GFDL-ESM2G,historical,2002,SON,21,Tmax 26–29°C,tmax
GFDL-ESM2G,historical,2003,SON,14,Tmax 26–29°C,tmax
GFDL-ESM2G,historical,2004,SON,29,Tmax 26–29°C,tmax
GFDL-ESM2G,historical,2005,SON,31,Tmax 26–29°C,tmax
GFDL-ESM2M,historical,2000,SON,30,Tmax 26–29°C,tmax
GFDL-ESM2M,historical,2001,SON,37,Tmax 26–29°C,tmax
GFDL-ESM2M,historical,2002,SON,30,Tmax 26–29°C,tmax
GFDL-ESM2M,historical,2003,SON,19,Tmax 26–29°C,tmax
GFDL-ESM2M,historical,2004,SON,19,Tmax 26–29°C,tmax
GFDL-ESM2M,historical,2005,SON,15,Tmax 26–29°C,tmax
IPSL-CM5A-LR,historical,2000,SON,22,Tmax 26–29°C,tmax
IPSL-CM5A-LR,historical,2001,SON,14,Tmax 26–29°C,tmax
IPSL-CM5A-LR,historical,2002,SON,24,Tmax 26–29°C,tmax
IPSL-CM5A-LR,historical,2003,SON,36,Tmax 26–29°C,tmax
IPSL-CM5A-LR,historical,2004,SON,18,Tmax 26–29°C,tmax
IPSL-CM5A-LR,historical,2005,SON,21,Tmax 26–29°C,tmax
IPSL-CM5A-MR,historical,2000,SON,21,Tmax 26–29°C,tmax
IPSL-CM5A-MR,historical,2001,SON,15,Tmax 26–29°C,tmax
IPSL-CM5A-MR,historical,2002,SON,18,Tmax 26–29°C,tmax
IPSL-CM5A-MR,historical,2003,SON,20,Tmax 26–29°C,tmax
IPSL-CM5A-MR,historical,2004,SON,15,Tmax 26–29°C,tmax
IPSL-CM5A-MR,historical,2005,SON,10,Tmax 26–29°C,tmax
IPSL-CM5B-LR,historical,2000,SON,21,Tmax 26–29°C,tmax
IPSL-CM5B-LR,historical,2001,SON,28,Tmax 26–29°C,tmax
IPSL-CM5B-LR,historical,2002,SON,18,Tmax 26–29°C,tmax
IPSL-CM5B-LR,historical,2003,SON,14,Tmax 26–29°C,tmax
IPSL-CM5B-LR,historical,2004,SON,31,Tmax 26–29°C,tmax
IPSL-CM5B-LR,historical,2005,SON,25,Tmax 26–29°C,tmax
MIROC-ESM,historical,2000,SON,20,Tmax 26–29°C,tmax
MIROC-ESM,historical,2001,SON,19,Tmax 26–29°C,tmax
MIROC-ESM,historical,2002,SON,28,Tmax 26–29°C,tmax
MIROC-ESM,historical,2003,SON,25,Tmax 26–29°C,tmax
MIROC-ESM,historical,2004,SON,26,Tmax 26–29°C,tmax
MIROC-ESM,historical,2005,SON,18,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,historical,2000,SON,24,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,historical,2001,SON,28,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,historical,2002,SON,21,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,historical,2003,SON,25,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,historical,2004,SON,25,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,historical,2005,SON,29,Tmax 26–29°C,tmax
MIROC5,historical,2000,SON,18,Tmax 26–29°C,tmax
MIROC5,historical,2001,SON,17,Tmax 26–29°C,tmax
MIROC5,historical,2002,SON,26,Tmax 26–29°C,tmax
MIROC5,historical,2003,SON,32,Tmax 26–29°C,tmax
MIROC5,historical,2004,SON,20,Tmax 26–29°C,tmax
MIROC5,historical,2005,SON,19,Tmax 26–29°C,tmax
MPI-ESM-LR,historical,2000,SON,20,Tmax 26–29°C,tmax
MPI-ESM-LR,historical,2001,SON,23,Tmax 26–29°C,tmax
MPI-ESM-LR,historical,2002,SON,18,Tmax 26–29°C,tmax
MPI-ESM-LR,historical,2003,SON,23,Tmax 26–29°C,tmax
MPI-ESM-LR,historical,2004,SON,9,Tmax 26–29°C,tmax
MPI-ESM-LR,historical,2005,SON,24,Tmax 26–29°C,tmax
MPI-ESM-MR,historical,2000,SON,24,Tmax 26–29°C,tmax
MPI-ESM-MR,historical,2001,SON,20,Tmax 26–29°C,tmax
MPI-ESM-MR,historical,2002,SON,10,Tmax 26–29°C,tmax
MPI-ESM-MR,historical,2003,SON,12,Tmax 26–29°C,tmax
MPI-ESM-MR,historical,2004,SON,21,Tmax 26–29°C,tmax
MPI-ESM-MR,historical,2005,SON,16,Tmax 26–29°C,tmax
MRI-CGCM3,historical,2000,SON,22,Tmax 26–29°C,tmax
MRI-CGCM3,historical,2001,SON,13,Tmax 26–29°C,tmax
MRI-CGCM3,historical,2002,SON,27,Tmax 26–29°C,tmax
MRI-CGCM3,historical,2003,SON,13,Tmax 26–29°C,tmax
MRI-CGCM3,historical,2004,SON,18,Tmax 26–29°C,tmax
MRI-CGCM3,historical,2005,SON,12,Tmax 26–29°C,tmax
MRI-ESM1,historical,2000,SON,18,Tmax 26–29°C,tmax
MRI-ESM1,historical,2001,SON,12,Tmax 26–29°C,tmax
MRI-ESM1,historical,2002,SON,17,Tmax 26–29°C,tmax
MRI-ESM1,historical,2003,SON,17,Tmax 26–29°C,tmax
MRI-ESM1,historical,2004,SON,18,Tmax 26–29°C,tmax
MRI-ESM1,historical,2005,SON,25,Tmax 26–29°C,tmax
NorESM1-M,historical,2000,SON,11,Tmax 26–29°C,tmax
NorESM1-M,historical,2001,SON,25,Tmax 26–29°C,tmax
NorESM1-M,historical,2002,SON,18,Tmax 26–29°C,tmax
NorESM1-M,historical,2003,SON,19,Tmax 26–29°C,tmax
NorESM1-M,historical,2004,SON,23,Tmax 26–29°C,tmax
NorESM1-M,historical,2005,SON,31,Tmax 26–29°C,tmax
bcc-csm1-1,historical,2000,SON,13,Tmax 26–29°C,tmax
bcc-csm1-1,historical,2001,SON,29,Tmax 26–29°C,tmax
bcc-csm1-1,historical,2002,SON,9,Tmax 26–29°C,tmax
bcc-csm1-1,historical,2003,SON,22,Tmax 26–29°C,tmax
bcc-csm1-1,historical,2004,SON,10,Tmax 26–29°C,tmax
bcc-csm1-1,historical,2005,SON,22,Tmax 26–29°C,tmax
bcc-csm1-1-m,historical,2000,SON,14,Tmax 26–29°C,tmax
bcc-csm1-1-m,historical,2001,SON,25,Tmax 26–29°C,tmax
bcc-csm1-1-m,historical,2002,SON,23,Tmax 26–29°C,tmax
bcc-csm1-1-m,historical,2003,SON,15,Tmax 26–29°C,tmax
bcc-csm1-1-m,historical,2004,SON,21,Tmax 26–29°C,tmax
bcc-csm1-1-m,historical,2005,SON,27,Tmax 26–29°C,tmax
inmcm4,historical,2000,SON,24,Tmax 26–29°C,tmax
inmcm4,historical,2001,SON,35,Tmax 26–29°C,tmax
inmcm4,historical,2002,SON,16,Tmax 26–29°C,tmax
inmcm4,historical,2003,SON,19,Tmax 26–29°C,tmax
inmcm4,historical,2004,SON,21,Tmax 26–29°C,tmax
inmcm4,historical,2005,SON,18,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2006,DJF,8,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2007,DJF,5,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2008,DJF,4,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2009,DJF,7,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2010,DJF,1,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2011,DJF,11,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2012,DJF,4,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2013,DJF,8,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2014,DJF,4,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2015,DJF,7,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2016,DJF,5,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2017,DJF,9,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2018,DJF,3,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2019,DJF,17,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2020,DJF,6,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2021,DJF,7,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2022,DJF,15,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2023,DJF,7,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2024,DJF,16,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2025,DJF,14,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2026,DJF,11,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2027,DJF,10,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2028,DJF,8,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2029,DJF,13,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2030,DJF,3,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2031,DJF,4,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2032,DJF,2,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2033,DJF,10,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2034,DJF,9,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2035,DJF,3,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2036,DJF,7,Tmax 26–29°C,tmax
BNU-ESM,rcp26,2037,DJF,3,Tmax 26–29°C,tmax
CCSM4,rcp26,2006,DJF,9,Tmax 26–29°C,tmax
CCSM4,rcp26,2007,DJF,10,Tmax 26–29°C,tmax
CCSM4,rcp26,2008,DJF,3,Tmax 26–29°C,tmax
CCSM4,rcp26,2009,DJF,2,Tmax 26–29°C,tmax
CCSM4,rcp26,2010,DJF,7,Tmax 26–29°C,tmax
CCSM4,rcp26,2011,DJF,9,Tmax 26–29°C,tmax
CCSM4,rcp26,2012,DJF,4,Tmax 26–29°C,tmax
CCSM4,rcp26,2013,DJF,10,Tmax 26–29°C,tmax
CCSM4,rcp26,2014,DJF,17,Tmax 26–29°C,tmax
CCSM4,rcp26,2015,DJF,4,Tmax 26–29°C,tmax
CCSM4,rcp26,2016,DJF,3,Tmax 26–29°C,tmax
CCSM4,rcp26,2017,DJF,2,Tmax 26–29°C,tmax
CCSM4,rcp26,2018,DJF,7,Tmax 26–29°C,tmax
CCSM4,rcp26,2019,DJF,11,Tmax 26–29°C,tmax
