model,scenario,season_year,season,count,interval_name,variable
MPI-ESM-MR,rcp45,2006,SON,2,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2008,SON,3,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2009,SON,3,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2010,SON,7,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2011,SON,4,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2012,SON,5,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2013,SON,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2014,SON,6,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2015,SON,5,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2017,SON,3,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2018,SON,2,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2019,SON,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2021,SON,2,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2022,SON,4,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2023,SON,2,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2024,SON,4,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2025,SON,2,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2026,SON,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2027,SON,6,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2028,SON,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2029,SON,3,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2030,SON,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2031,SON,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2032,SON,7,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2034,SON,3,pr 50mm,Precipitation
MPI-ESM-MR,rcp45,2035,SON,1,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2007,SON,4,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2008,SON,1,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2009,SON,1,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2010,SON,8,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2011,SON,6,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2012,SON,1,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2013,SON,2,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2014,SON,6,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2017,SON,3,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2018,SON,2,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2019,SON,2,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2020,SON,8,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2021,SON,4,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2022,SON,5,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2025,SON,4,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2026,SON,8,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2027,SON,3,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2028,SON,5,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2030,SON,4,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2031,SON,4,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2032,SON,2,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2033,SON,1,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2034,SON,5,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2035,SON,2,pr 50mm,Precipitation
MRI-CGCM3,rcp45,2036,SON,4,pr 50mm,Precipitation
NorESM1-M,rcp45,2006,SON,3,pr 50mm,Precipitation
NorESM1-M,rcp45,2007,SON,2,pr 50mm,Precipitation
NorESM1-M,rcp45,2008,SON,2,pr 50mm,Precipitation
NorESM1-M,rcp45,2009,SON,11,pr 50mm,Precipitation
NorESM1-M,rcp45,2011,SON,6,pr 50mm,Precipitation
NorESM1-M,rcp45,2012,SON,2,pr 50mm,Precipitation
NorESM1-M,rcp45,2013,SON,2,pr 50mm,Precipitation
NorESM1-M,rcp45,2014,SON,3,pr 50mm,Precipitation
NorESM1-M,rcp45,2016,SON,3,pr 50mm,Precipitation
NorESM1-M,rcp45,2017,SON,1,pr 50mm,Precipitation
NorESM1-M,rcp45,2018,SON,1,pr 50mm,Precipitation
NorESM1-M,rcp45,2019,SON,7,pr 50mm,Precipitation
NorESM1-M,rcp45,2021,SON,2,pr 50mm,Precipitation
NorESM1-M,rcp45,2023,SON,5,pr 50mm,Precipitation
NorESM1-M,rcp45,2024,SON,5,pr 50mm,Precipitation
NorESM1-M,rcp45,2025,SON,2,pr 50mm,Precipitation
NorESM1-M,rcp45,2026,SON,5,pr 50mm,Precipitation
NorESM1-M,rcp45,2027,SON,3,pr 50mm,Precipitation
NorESM1-M,rcp45,2028,SON,4,pr 50mm,Precipitation
NorESM1-M,rcp45,2029,SON,11,pr 50mm,Precipitation
NorESM1-M,rcp45,2030,SON,1,pr 50mm,Precipitation
NorESM1-M,rcp45,2031,SON,6,pr 50mm,Precipitation
NorESM1-M,rcp45,2032,SON,5,pr 50mm,Precipitation
NorESM1-M,rcp45,2033,SON,4,pr 50mm,Precipitation
NorESM1-M,rcp45,2034,SON,4,pr 50mm,Precipitation
NorESM1-M,rcp45,2035,SON,6,pr 50mm,Precipitation
NorESM1-M,rcp45,2036,SON,4,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2006,SON,1,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2007,SON,4,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2009,SON,2,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2010,SON,2,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2011,SON,11,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2012,SON,4,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2013,SON,6,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2014,SON,5,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2015,SON,4,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2016,SON,2,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2017,SON,4,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2019,SON,5,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2020,SON,6,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2021,SON,3,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2022,SON,2,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2023,SON,1,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2024,SON,3,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2025,SON,2,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2026,SON,6,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2027,SON,2,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2028,SON,5,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2029,SON,2,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2030,SON,7,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2031,SON,4,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2032,SON,6,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2034,SON,6,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2035,SON,2,pr 50mm,Precipitation
bcc-csm1-1,rcp45,2036,SON,4,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2006,SON,5,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2007,SON,4,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2008,SON,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2009,SON,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2010,SON,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2011,SON,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2012,SON,5,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2013,SON,6,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2014,SON,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2015,SON,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2017,SON,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2018,SON,4,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2019,SON,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2020,SON,4,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2021,SON,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2022,SON,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2023,SON,6,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2024,SON,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2025,SON,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2028,SON,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2029,SON,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2030,SON,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2031,SON,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2032,SON,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2033,SON,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2034,SON,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2035,SON,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp45,2036,SON,6,pr 50mm,Precipitation
inmcm4,rcp45,2006,SON,8,pr 50mm,Precipitation
inmcm4,rcp45,2007,SON,1,pr 50mm,Precipitation
inmcm4,rcp45,2009,SON,6,pr 50mm,Precipitation
inmcm4,rcp45,2010,SON,2,pr 50mm,Precipitation
inmcm4,rcp45,2011,SON,7,pr 50mm,Precipitation
inmcm4,rcp45,2012,SON,1,pr 50mm,Precipitation
inmcm4,rcp45,2014,SON,2,pr 50mm,Precipitation
inmcm4,rcp45,2015,SON,3,pr 50mm,Precipitation
inmcm4,rcp45,2016,SON,5,pr 50mm,Precipitation
inmcm4,rcp45,2017,SON,3,pr 50mm,Precipitation
inmcm4,rcp45,2019,SON,8,pr 50mm,Precipitation
inmcm4,rcp45,2021,SON,7,pr 50mm,Precipitation
inmcm4,rcp45,2022,SON,7,pr 50mm,Precipitation
inmcm4,rcp45,2023,SON,5,pr 50mm,Precipitation
inmcm4,rcp45,2024,SON,2,pr 50mm,Precipitation
inmcm4,rcp45,2025,SON,3,pr 50mm,Precipitation
inmcm4,rcp45,2026,SON,2,pr 50mm,Precipitation
inmcm4,rcp45,2027,SON,3,pr 50mm,Precipitation
inmcm4,rcp45,2028,SON,2,pr 50mm,Precipitation
inmcm4,rcp45,2029,SON,15,pr 50mm,Precipitation
inmcm4,rcp45,2030,SON,3,pr 50mm,Precipitation
inmcm4,rcp45,2031,SON,8,pr 50mm,Precipitation
inmcm4,rcp45,2033,SON,8,pr 50mm,Precipitation
inmcm4,rcp45,2034,SON,1,pr 50mm,Precipitation
inmcm4,rcp45,2035,SON,5,pr 50mm,Precipitation
inmcm4,rcp45,2036,SON,3,pr 50mm,Precipitation
CCSM4,rcp60,2008,DJF,1,pr 50mm,Precipitation
CCSM4,rcp60,2009,DJF,1,pr 50mm,Precipitation
CCSM4,rcp60,2015,DJF,1,pr 50mm,Precipitation
CCSM4,rcp60,2027,DJF,1,pr 50mm,Precipitation
CCSM4,rcp60,2034,DJF,1,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2020,DJF,1,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2021,DJF,3,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2026,DJF,1,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2028,DJF,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2012,DJF,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2024,DJF,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2033,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp60,2007,DJF,2,pr 50mm,Precipitation
GFDL-CM3,rcp60,2008,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp60,2010,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp60,2015,DJF,2,pr 50mm,Precipitation
GFDL-CM3,rcp60,2016,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp60,2017,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp60,2023,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp60,2024,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp60,2025,DJF,4,pr 50mm,Precipitation
GFDL-CM3,rcp60,2027,DJF,2,pr 50mm,Precipitation
GFDL-CM3,rcp60,2028,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp60,2029,DJF,3,pr 50mm,Precipitation
GFDL-CM3,rcp60,2030,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp60,2031,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp60,2032,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp60,2035,DJF,2,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2007,DJF,1,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2008,DJF,2,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2009,DJF,2,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2010,DJF,1,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2011,DJF,2,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2015,DJF,1,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2018,DJF,1,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2019,DJF,1,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2020,DJF,1,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2032,DJF,2,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2033,DJF,1,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2034,DJF,3,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2007,DJF,1,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2008,DJF,1,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2016,DJF,1,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2017,DJF,1,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2018,DJF,1,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2020,DJF,4,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2024,DJF,2,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2029,DJF,2,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2030,DJF,1,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2032,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2016,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2020,DJF,2,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2025,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2026,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2027,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2036,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2014,DJF,2,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2016,DJF,2,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2017,DJF,2,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2019,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2022,DJF,2,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2024,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2025,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2026,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2029,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2032,DJF,2,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2034,DJF,1,pr 50mm,Precipitation
MIROC-ESM,rcp60,2012,DJF,1,pr 50mm,Precipitation
MIROC-ESM,rcp60,2014,DJF,1,pr 50mm,Precipitation
MIROC-ESM,rcp60,2017,DJF,1,pr 50mm,Precipitation
MIROC-ESM,rcp60,2029,DJF,1,pr 50mm,Precipitation
MIROC-ESM,rcp60,2034,DJF,1,pr 50mm,Precipitation
MIROC-ESM,rcp60,2036,DJF,1,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2011,DJF,1,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2017,DJF,2,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2022,DJF,1,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2023,DJF,2,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2027,DJF,1,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2034,DJF,1,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2036,DJF,1,pr 50mm,Precipitation
MIROC5,rcp60,2013,DJF,1,pr 50mm,Precipitation
MIROC5,rcp60,2015,DJF,1,pr 50mm,Precipitation
MIROC5,rcp60,2016,DJF,1,pr 50mm,Precipitation
MIROC5,rcp60,2018,DJF,2,pr 50mm,Precipitation
MIROC5,rcp60,2022,DJF,2,pr 50mm,Precipitation
MIROC5,rcp60,2028,DJF,1,pr 50mm,Precipitation
MIROC5,rcp60,2034,DJF,3,pr 50mm,Precipitation
MIROC5,rcp60,2035,DJF,1,pr 50mm,Precipitation
MIROC5,rcp60,2037,DJF,2,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2006,DJF,1,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2007,DJF,1,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2008,DJF,1,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2012,DJF,2,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2015,DJF,2,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2017,DJF,1,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2018,DJF,1,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2022,DJF,2,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2023,DJF,1,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2024,DJF,2,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2027,DJF,1,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2029,DJF,1,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2033,DJF,1,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2035,DJF,1,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2036,DJF,1,pr 50mm,Precipitation
NorESM1-M,rcp60,2019,DJF,1,pr 50mm,Precipitation
NorESM1-M,rcp60,2023,DJF,1,pr 50mm,Precipitation
NorESM1-M,rcp60,2024,DJF,1,pr 50mm,Precipitation
NorESM1-M,rcp60,2027,DJF,1,pr 50mm,Precipitation
NorESM1-M,rcp60,2034,DJF,2,pr 50mm,Precipitation
NorESM1-M,rcp60,2035,DJF,1,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2010,DJF,2,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2012,DJF,2,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2013,DJF,1,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2020,DJF,1,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2024,DJF,1,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2027,DJF,1,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2028,DJF,1,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2029,DJF,1,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2030,DJF,2,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2031,DJF,2,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2036,DJF,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2010,DJF,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2012,DJF,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2014,DJF,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2017,DJF,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2019,DJF,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2023,DJF,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2032,DJF,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2035,DJF,1,pr 50mm,Precipitation
CCSM4,rcp60,2008,JJA,1,pr 50mm,Precipitation
CCSM4,rcp60,2009,JJA,8,pr 50mm,Precipitation
CCSM4,rcp60,2010,JJA,2,pr 50mm,Precipitation
CCSM4,rcp60,2012,JJA,3,pr 50mm,Precipitation
CCSM4,rcp60,2013,JJA,2,pr 50mm,Precipitation
CCSM4,rcp60,2014,JJA,8,pr 50mm,Precipitation
CCSM4,rcp60,2015,JJA,1,pr 50mm,Precipitation
CCSM4,rcp60,2016,JJA,2,pr 50mm,Precipitation
CCSM4,rcp60,2017,JJA,6,pr 50mm,Precipitation
CCSM4,rcp60,2018,JJA,9,pr 50mm,Precipitation
CCSM4,rcp60,2019,JJA,4,pr 50mm,Precipitation
CCSM4,rcp60,2020,JJA,6,pr 50mm,Precipitation
CCSM4,rcp60,2021,JJA,1,pr 50mm,Precipitation
CCSM4,rcp60,2022,JJA,3,pr 50mm,Precipitation
CCSM4,rcp60,2023,JJA,3,pr 50mm,Precipitation
CCSM4,rcp60,2025,JJA,4,pr 50mm,Precipitation
CCSM4,rcp60,2027,JJA,3,pr 50mm,Precipitation
CCSM4,rcp60,2028,JJA,7,pr 50mm,Precipitation
CCSM4,rcp60,2029,JJA,4,pr 50mm,Precipitation
CCSM4,rcp60,2030,JJA,3,pr 50mm,Precipitation
CCSM4,rcp60,2031,JJA,4,pr 50mm,Precipitation
CCSM4,rcp60,2032,JJA,5,pr 50mm,Precipitation
CCSM4,rcp60,2033,JJA,8,pr 50mm,Precipitation
CCSM4,rcp60,2034,JJA,10,pr 50mm,Precipitation
CCSM4,rcp60,2035,JJA,5,pr 50mm,Precipitation
CCSM4,rcp60,2036,JJA,8,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2006,JJA,5,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2008,JJA,1,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2009,JJA,1,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2011,JJA,7,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2012,JJA,4,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2013,JJA,2,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2014,JJA,6,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2015,JJA,3,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2016,JJA,6,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2017,JJA,5,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2018,JJA,3,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2019,JJA,5,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2020,JJA,5,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2023,JJA,2,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2024,JJA,6,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2025,JJA,5,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2026,JJA,8,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2027,JJA,3,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2028,JJA,3,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2029,JJA,6,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2030,JJA,11,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2031,JJA,3,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2032,JJA,3,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2034,JJA,3,pr 50mm,Precipitation
CESM1-CAM5,rcp60,2035,JJA,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2006,JJA,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2007,JJA,3,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2008,JJA,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2010,JJA,9,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2012,JJA,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2015,JJA,11,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2016,JJA,7,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2017,JJA,3,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2018,JJA,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2019,JJA,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2020,JJA,6,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2021,JJA,6,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2022,JJA,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2023,JJA,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2024,JJA,4,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2025,JJA,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2026,JJA,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2027,JJA,4,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2029,JJA,8,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2030,JJA,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2031,JJA,8,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2032,JJA,8,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2033,JJA,4,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2034,JJA,6,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2035,JJA,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2036,JJA,7,pr 50mm,Precipitation
GFDL-CM3,rcp60,2006,JJA,2,pr 50mm,Precipitation
GFDL-CM3,rcp60,2007,JJA,5,pr 50mm,Precipitation
GFDL-CM3,rcp60,2008,JJA,3,pr 50mm,Precipitation
GFDL-CM3,rcp60,2009,JJA,4,pr 50mm,Precipitation
GFDL-CM3,rcp60,2012,JJA,1,pr 50mm,Precipitation
GFDL-CM3,rcp60,2013,JJA,2,pr 50mm,Precipitation
GFDL-CM3,rcp60,2014,JJA,2,pr 50mm,Precipitation
GFDL-CM3,rcp60,2015,JJA,3,pr 50mm,Precipitation
GFDL-CM3,rcp60,2016,JJA,5,pr 50mm,Precipitation
GFDL-CM3,rcp60,2017,JJA,10,pr 50mm,Precipitation
GFDL-CM3,rcp60,2018,JJA,1,pr 50mm,Precipitation
GFDL-CM3,rcp60,2019,JJA,4,pr 50mm,Precipitation
GFDL-CM3,rcp60,2020,JJA,3,pr 50mm,Precipitation
GFDL-CM3,rcp60,2021,JJA,1,pr 50mm,Precipitation
GFDL-CM3,rcp60,2022,JJA,6,pr 50mm,Precipitation
GFDL-CM3,rcp60,2023,JJA,6,pr 50mm,Precipitation
