model,scenario,year,count,interval_name,variable
ACCESS1-3,rcp85,2009,6,pr 50mm,Precipitation
ACCESS1-3,rcp85,2010,11,pr 50mm,Precipitation
ACCESS1-3,rcp85,2011,8,pr 50mm,Precipitation
ACCESS1-3,rcp85,2012,5,pr 50mm,Precipitation
ACCESS1-3,rcp85,2013,1,pr 50mm,Precipitation
ACCESS1-3,rcp85,2014,7,pr 50mm,Precipitation
ACCESS1-3,rcp85,2015,6,pr 50mm,Precipitation
ACCESS1-3,rcp85,2016,5,pr 50mm,Precipitation
ACCESS1-3,rcp85,2017,11,pr 50mm,Precipitation
ACCESS1-3,rcp85,2018,9,pr 50mm,Precipitation
ACCESS1-3,rcp85,2019,9,pr 50mm,Precipitation
ACCESS1-3,rcp85,2020,5,pr 50mm,Precipitation
ACCESS1-3,rcp85,2021,6,pr 50mm,Precipitation
ACCESS1-3,rcp85,2022,10,pr 50mm,Precipitation
ACCESS1-3,rcp85,2023,8,pr 50mm,Precipitation
ACCESS1-3,rcp85,2024,7,pr 50mm,Precipitation
ACCESS1-3,rcp85,2025,6,pr 50mm,Precipitation
ACCESS1-3,rcp85,2026,4,pr 50mm,Precipitation
ACCESS1-3,rcp85,2027,6,pr 50mm,Precipitation
ACCESS1-3,rcp85,2028,3,pr 50mm,Precipitation
ACCESS1-3,rcp85,2029,9,pr 50mm,Precipitation
ACCESS1-3,rcp85,2030,3,pr 50mm,Precipitation
ACCESS1-3,rcp85,2031,19,pr 50mm,Precipitation
ACCESS1-3,rcp85,2032,15,pr 50mm,Precipitation
ACCESS1-3,rcp85,2033,18,pr 50mm,Precipitation
ACCESS1-3,rcp85,2034,2,pr 50mm,Precipitation
ACCESS1-3,rcp85,2035,12,pr 50mm,Precipitation
ACCESS1-3,rcp85,2036,9,pr 50mm,Precipitation
BNU-ESM,rcp85,2006,12,pr 50mm,Precipitation
BNU-ESM,rcp85,2007,6,pr 50mm,Precipitation
BNU-ESM,rcp85,2008,9,pr 50mm,Precipitation
BNU-ESM,rcp85,2009,3,pr 50mm,Precipitation
BNU-ESM,rcp85,2010,8,pr 50mm,Precipitation
BNU-ESM,rcp85,2011,4,pr 50mm,Precipitation
BNU-ESM,rcp85,2012,6,pr 50mm,Precipitation
BNU-ESM,rcp85,2013,5,pr 50mm,Precipitation
BNU-ESM,rcp85,2014,18,pr 50mm,Precipitation
BNU-ESM,rcp85,2015,6,pr 50mm,Precipitation
BNU-ESM,rcp85,2016,6,pr 50mm,Precipitation
BNU-ESM,rcp85,2017,4,pr 50mm,Precipitation
BNU-ESM,rcp85,2018,6,pr 50mm,Precipitation
BNU-ESM,rcp85,2019,8,pr 50mm,Precipitation
BNU-ESM,rcp85,2020,10,pr 50mm,Precipitation
BNU-ESM,rcp85,2021,11,pr 50mm,Precipitation
BNU-ESM,rcp85,2023,7,pr 50mm,Precipitation
BNU-ESM,rcp85,2024,14,pr 50mm,Precipitation
BNU-ESM,rcp85,2025,11,pr 50mm,Precipitation
BNU-ESM,rcp85,2026,9,pr 50mm,Precipitation
BNU-ESM,rcp85,2027,8,pr 50mm,Precipitation
BNU-ESM,rcp85,2028,6,pr 50mm,Precipitation
BNU-ESM,rcp85,2029,17,pr 50mm,Precipitation
BNU-ESM,rcp85,2030,5,pr 50mm,Precipitation
BNU-ESM,rcp85,2031,12,pr 50mm,Precipitation
BNU-ESM,rcp85,2032,5,pr 50mm,Precipitation
BNU-ESM,rcp85,2033,5,pr 50mm,Precipitation
BNU-ESM,rcp85,2034,5,pr 50mm,Precipitation
BNU-ESM,rcp85,2035,12,pr 50mm,Precipitation
BNU-ESM,rcp85,2036,16,pr 50mm,Precipitation
CCSM4,rcp85,2006,6,pr 50mm,Precipitation
CCSM4,rcp85,2007,7,pr 50mm,Precipitation
CCSM4,rcp85,2008,8,pr 50mm,Precipitation
CCSM4,rcp85,2009,10,pr 50mm,Precipitation
CCSM4,rcp85,2010,2,pr 50mm,Precipitation
CCSM4,rcp85,2011,10,pr 50mm,Precipitation
CCSM4,rcp85,2012,12,pr 50mm,Precipitation
CCSM4,rcp85,2013,11,pr 50mm,Precipitation
CCSM4,rcp85,2014,11,pr 50mm,Precipitation
CCSM4,rcp85,2015,6,pr 50mm,Precipitation
CCSM4,rcp85,2016,7,pr 50mm,Precipitation
CCSM4,rcp85,2017,8,pr 50mm,Precipitation
CCSM4,rcp85,2018,5,pr 50mm,Precipitation
CCSM4,rcp85,2019,4,pr 50mm,Precipitation
CCSM4,rcp85,2020,1,pr 50mm,Precipitation
CCSM4,rcp85,2021,11,pr 50mm,Precipitation
CCSM4,rcp85,2022,6,pr 50mm,Precipitation
CCSM4,rcp85,2023,7,pr 50mm,Precipitation
CCSM4,rcp85,2024,6,pr 50mm,Precipitation
CCSM4,rcp85,2025,8,pr 50mm,Precipitation
CCSM4,rcp85,2026,12,pr 50mm,Precipitation
CCSM4,rcp85,2027,12,pr 50mm,Precipitation
CCSM4,rcp85,2028,8,pr 50mm,Precipitation
CCSM4,rcp85,2029,7,pr 50mm,Precipitation
CCSM4,rcp85,2030,11,pr 50mm,Precipitation
CCSM4,rcp85,2031,11,pr 50mm,Precipitation
CCSM4,rcp85,2032,8,pr 50mm,Precipitation
CCSM4,rcp85,2033,7,pr 50mm,Precipitation
CCSM4,rcp85,2034,9,pr 50mm,Precipitation
CCSM4,rcp85,2035,6,pr 50mm,Precipitation
CCSM4,rcp85,2036,10,pr 50mm,Precipitation
CESM1-BGC,rcp85,2006,6,pr 50mm,Precipitation
CESM1-BGC,rcp85,2007,7,pr 50mm,Precipitation
CESM1-BGC,rcp85,2008,11,pr 50mm,Precipitation
CESM1-BGC,rcp85,2009,8,pr 50mm,Precipitation
CESM1-BGC,rcp85,2010,4,pr 50mm,Precipitation
CESM1-BGC,rcp85,2011,14,pr 50mm,Precipitation
CESM1-BGC,rcp85,2012,7,pr 50mm,Precipitation
CESM1-BGC,rcp85,2013,7,pr 50mm,Precipitation
CESM1-BGC,rcp85,2014,8,pr 50mm,Precipitation
CESM1-BGC,rcp85,2015,11,pr 50mm,Precipitation
CESM1-BGC,rcp85,2016,12,pr 50mm,Precipitation
CESM1-BGC,rcp85,2017,10,pr 50mm,Precipitation
CESM1-BGC,rcp85,2018,5,pr 50mm,Precipitation
CESM1-BGC,rcp85,2019,13,pr 50mm,Precipitation
CESM1-BGC,rcp85,2020,2,pr 50mm,Precipitation
CESM1-BGC,rcp85,2021,7,pr 50mm,Precipitation
CESM1-BGC,rcp85,2022,8,pr 50mm,Precipitation
CESM1-BGC,rcp85,2023,16,pr 50mm,Precipitation
CESM1-BGC,rcp85,2024,6,pr 50mm,Precipitation
CESM1-BGC,rcp85,2025,6,pr 50mm,Precipitation
CESM1-BGC,rcp85,2026,7,pr 50mm,Precipitation
CESM1-BGC,rcp85,2027,2,pr 50mm,Precipitation
CESM1-BGC,rcp85,2028,7,pr 50mm,Precipitation
CESM1-BGC,rcp85,2029,15,pr 50mm,Precipitation
CESM1-BGC,rcp85,2030,12,pr 50mm,Precipitation
CESM1-BGC,rcp85,2031,7,pr 50mm,Precipitation
CESM1-BGC,rcp85,2032,15,pr 50mm,Precipitation
CESM1-BGC,rcp85,2033,6,pr 50mm,Precipitation
CESM1-BGC,rcp85,2034,8,pr 50mm,Precipitation
CESM1-BGC,rcp85,2035,6,pr 50mm,Precipitation
CESM1-BGC,rcp85,2036,3,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2006,13,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2007,7,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2008,7,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2009,12,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2010,4,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2011,5,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2012,9,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2013,8,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2014,6,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2015,4,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2016,3,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2017,7,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2018,5,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2019,9,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2020,11,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2021,10,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2022,9,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2023,4,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2024,3,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2025,7,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2026,8,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2027,12,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2028,11,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2029,18,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2030,16,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2031,13,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2032,12,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2033,9,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2034,6,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2035,11,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2036,7,pr 50mm,Precipitation
CMCC-CESM,rcp85,2006,9,pr 50mm,Precipitation
CMCC-CESM,rcp85,2007,13,pr 50mm,Precipitation
CMCC-CESM,rcp85,2009,10,pr 50mm,Precipitation
CMCC-CESM,rcp85,2010,16,pr 50mm,Precipitation
CMCC-CESM,rcp85,2011,14,pr 50mm,Precipitation
CMCC-CESM,rcp85,2012,8,pr 50mm,Precipitation
CMCC-CESM,rcp85,2013,29,pr 50mm,Precipitation
CMCC-CESM,rcp85,2014,25,pr 50mm,Precipitation
CMCC-CESM,rcp85,2015,12,pr 50mm,Precipitation
CMCC-CESM,rcp85,2016,11,pr 50mm,Precipitation
CMCC-CESM,rcp85,2017,10,pr 50mm,Precipitation
CMCC-CESM,rcp85,2018,10,pr 50mm,Precipitation
CMCC-CESM,rcp85,2019,4,pr 50mm,Precipitation
CMCC-CESM,rcp85,2020,5,pr 50mm,Precipitation
CMCC-CESM,rcp85,2021,7,pr 50mm,Precipitation
CMCC-CESM,rcp85,2022,10,pr 50mm,Precipitation
CMCC-CESM,rcp85,2023,13,pr 50mm,Precipitation
CMCC-CESM,rcp85,2024,7,pr 50mm,Precipitation
CMCC-CESM,rcp85,2025,5,pr 50mm,Precipitation
CMCC-CESM,rcp85,2026,17,pr 50mm,Precipitation
CMCC-CESM,rcp85,2027,24,pr 50mm,Precipitation
CMCC-CESM,rcp85,2028,15,pr 50mm,Precipitation
CMCC-CESM,rcp85,2029,11,pr 50mm,Precipitation
CMCC-CESM,rcp85,2030,14,pr 50mm,Precipitation
CMCC-CESM,rcp85,2031,9,pr 50mm,Precipitation
CMCC-CESM,rcp85,2032,13,pr 50mm,Precipitation
CMCC-CESM,rcp85,2033,8,pr 50mm,Precipitation
CMCC-CESM,rcp85,2034,11,pr 50mm,Precipitation
CMCC-CESM,rcp85,2035,5,pr 50mm,Precipitation
CMCC-CESM,rcp85,2036,9,pr 50mm,Precipitation
CMCC-CM,rcp85,2006,9,pr 50mm,Precipitation
CMCC-CM,rcp85,2007,9,pr 50mm,Precipitation
CMCC-CM,rcp85,2008,11,pr 50mm,Precipitation
CMCC-CM,rcp85,2009,2,pr 50mm,Precipitation
CMCC-CM,rcp85,2010,9,pr 50mm,Precipitation
CMCC-CM,rcp85,2011,11,pr 50mm,Precipitation
CMCC-CM,rcp85,2012,5,pr 50mm,Precipitation
CMCC-CM,rcp85,2013,5,pr 50mm,Precipitation
CMCC-CM,rcp85,2014,4,pr 50mm,Precipitation
CMCC-CM,rcp85,2015,5,pr 50mm,Precipitation
CMCC-CM,rcp85,2016,6,pr 50mm,Precipitation
CMCC-CM,rcp85,2017,6,pr 50mm,Precipitation
CMCC-CM,rcp85,2018,3,pr 50mm,Precipitation
CMCC-CM,rcp85,2019,9,pr 50mm,Precipitation
CMCC-CM,rcp85,2020,14,pr 50mm,Precipitation
CMCC-CM,rcp85,2021,6,pr 50mm,Precipitation
CMCC-CM,rcp85,2022,11,pr 50mm,Precipitation
CMCC-CM,rcp85,2023,1,pr 50mm,Precipitation
CMCC-CM,rcp85,2024,8,pr 50mm,Precipitation
CMCC-CM,rcp85,2025,2,pr 50mm,Precipitation
CMCC-CM,rcp85,2026,14,pr 50mm,Precipitation
CMCC-CM,rcp85,2027,3,pr 50mm,Precipitation
CMCC-CM,rcp85,2028,8,pr 50mm,Precipitation
CMCC-CM,rcp85,2029,10,pr 50mm,Precipitation
CMCC-CM,rcp85,2030,13,pr 50mm,Precipitation
CMCC-CM,rcp85,2031,8,pr 50mm,Precipitation
CMCC-CM,rcp85,2032,7,pr 50mm,Precipitation
CMCC-CM,rcp85,2033,11,pr 50mm,Precipitation
CMCC-CM,rcp85,2034,6,pr 50mm,Precipitation
CMCC-CM,rcp85,2035,14,pr 50mm,Precipitation
CMCC-CM,rcp85,2036,4,pr 50mm,Precipitation
CNRM-CM5,rcp85,2006,14,pr 50mm,Precipitation
CNRM-CM5,rcp85,2007,8,pr 50mm,Precipitation
CNRM-CM5,rcp85,2008,10,pr 50mm,Precipitation
CNRM-CM5,rcp85,2009,9,pr 50mm,Precipitation
CNRM-CM5,rcp85,2010,11,pr 50mm,Precipitation
CNRM-CM5,rcp85,2011,13,pr 50mm,Precipitation
CNRM-CM5,rcp85,2012,9,pr 50mm,Precipitation
CNRM-CM5,rcp85,2013,3,pr 50mm,Precipitation
CNRM-CM5,rcp85,2014,4,pr 50mm,Precipitation
CNRM-CM5,rcp85,2015,8,pr 50mm,Precipitation
CNRM-CM5,rcp85,2016,6,pr 50mm,Precipitation
CNRM-CM5,rcp85,2017,9,pr 50mm,Precipitation
CNRM-CM5,rcp85,2018,4,pr 50mm,Precipitation
CNRM-CM5,rcp85,2019,6,pr 50mm,Precipitation
CNRM-CM5,rcp85,2020,9,pr 50mm,Precipitation
CNRM-CM5,rcp85,2021,6,pr 50mm,Precipitation
CNRM-CM5,rcp85,2022,12,pr 50mm,Precipitation
CNRM-CM5,rcp85,2023,3,pr 50mm,Precipitation
CNRM-CM5,rcp85,2024,14,pr 50mm,Precipitation
CNRM-CM5,rcp85,2025,9,pr 50mm,Precipitation
CNRM-CM5,rcp85,2026,7,pr 50mm,Precipitation
CNRM-CM5,rcp85,2027,9,pr 50mm,Precipitation
CNRM-CM5,rcp85,2028,6,pr 50mm,Precipitation
CNRM-CM5,rcp85,2029,6,pr 50mm,Precipitation
CNRM-CM5,rcp85,2030,12,pr 50mm,Precipitation
CNRM-CM5,rcp85,2031,3,pr 50mm,Precipitation
CNRM-CM5,rcp85,2032,12,pr 50mm,Precipitation
CNRM-CM5,rcp85,2033,8,pr 50mm,Precipitation
CNRM-CM5,rcp85,2034,9,pr 50mm,Precipitation
CNRM-CM5,rcp85,2035,5,pr 50mm,Precipitation
CNRM-CM5,rcp85,2036,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2006,6,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2007,6,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2008,7,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2009,8,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2010,10,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2011,6,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2012,7,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2013,4,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2014,12,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2015,8,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2016,6,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2017,7,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2018,7,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2019,9,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2020,8,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2021,5,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2022,16,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2023,5,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2024,5,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2025,3,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2026,5,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2027,11,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2028,12,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2029,4,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2030,7,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2031,14,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2032,7,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2033,4,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2034,7,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2035,14,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2036,11,pr 50mm,Precipitation
CanESM2,rcp85,2006,16,pr 50mm,Precipitation
CanESM2,rcp85,2007,8,pr 50mm,Precipitation
CanESM2,rcp85,2008,16,pr 50mm,Precipitation
CanESM2,rcp85,2009,9,pr 50mm,Precipitation
CanESM2,rcp85,2010,7,pr 50mm,Precipitation
CanESM2,rcp85,2011,10,pr 50mm,Precipitation
CanESM2,rcp85,2012,7,pr 50mm,Precipitation
CanESM2,rcp85,2013,10,pr 50mm,Precipitation
CanESM2,rcp85,2014,11,pr 50mm,Precipitation
CanESM2,rcp85,2015,11,pr 50mm,Precipitation
CanESM2,rcp85,2016,19,pr 50mm,Precipitation
CanESM2,rcp85,2017,10,pr 50mm,Precipitation
CanESM2,rcp85,2018,15,pr 50mm,Precipitation
CanESM2,rcp85,2019,11,pr 50mm,Precipitation
CanESM2,rcp85,2020,7,pr 50mm,Precipitation
CanESM2,rcp85,2021,3,pr 50mm,Precipitation
CanESM2,rcp85,2022,3,pr 50mm,Precipitation
CanESM2,rcp85,2023,10,pr 50mm,Precipitation
CanESM2,rcp85,2024,11,pr 50mm,Precipitation
CanESM2,rcp85,2025,19,pr 50mm,Precipitation
CanESM2,rcp85,2026,16,pr 50mm,Precipitation
CanESM2,rcp85,2027,14,pr 50mm,Precipitation
CanESM2,rcp85,2028,7,pr 50mm,Precipitation
CanESM2,rcp85,2029,14,pr 50mm,Precipitation
CanESM2,rcp85,2030,6,pr 50mm,Precipitation
CanESM2,rcp85,2031,5,pr 50mm,Precipitation
CanESM2,rcp85,2032,13,pr 50mm,Precipitation
CanESM2,rcp85,2033,7,pr 50mm,Precipitation
CanESM2,rcp85,2034,9,pr 50mm,Precipitation
CanESM2,rcp85,2035,4,pr 50mm,Precipitation
CanESM2,rcp85,2036,9,pr 50mm,Precipitation
EC-EARTH,rcp85,2006,10,pr 50mm,Precipitation
EC-EARTH,rcp85,2007,3,pr 50mm,Precipitation
EC-EARTH,rcp85,2008,13,pr 50mm,Precipitation
EC-EARTH,rcp85,2009,11,pr 50mm,Precipitation
EC-EARTH,rcp85,2010,14,pr 50mm,Precipitation
EC-EARTH,rcp85,2011,4,pr 50mm,Precipitation
EC-EARTH,rcp85,2012,7,pr 50mm,Precipitation
EC-EARTH,rcp85,2013,2,pr 50mm,Precipitation
EC-EARTH,rcp85,2014,14,pr 50mm,Precipitation
EC-EARTH,rcp85,2015,13,pr 50mm,Precipitation
EC-EARTH,rcp85,2016,12,pr 50mm,Precipitation
EC-EARTH,rcp85,2017,9,pr 50mm,Precipitation
EC-EARTH,rcp85,2018,4,pr 50mm,Precipitation
EC-EARTH,rcp85,2019,9,pr 50mm,Precipitation
EC-EARTH,rcp85,2020,7,pr 50mm,Precipitation
EC-EARTH,rcp85,2021,11,pr 50mm,Precipitation
EC-EARTH,rcp85,2022,7,pr 50mm,Precipitation
EC-EARTH,rcp85,2023,4,pr 50mm,Precipitation
EC-EARTH,rcp85,2024,7,pr 50mm,Precipitation
EC-EARTH,rcp85,2025,16,pr 50mm,Precipitation
EC-EARTH,rcp85,2026,12,pr 50mm,Precipitation
EC-EARTH,rcp85,2027,11,pr 50mm,Precipitation
EC-EARTH,rcp85,2028,8,pr 50mm,Precipitation
EC-EARTH,rcp85,2030,7,pr 50mm,Precipitation
EC-EARTH,rcp85,2031,15,pr 50mm,Precipitation
EC-EARTH,rcp85,2032,7,pr 50mm,Precipitation
EC-EARTH,rcp85,2033,7,pr 50mm,Precipitation
EC-EARTH,rcp85,2034,12,pr 50mm,Precipitation
EC-EARTH,rcp85,2035,13,pr 50mm,Precipitation
EC-EARTH,rcp85,2036,11,pr 50mm,Precipitation
FGOALS-g2,rcp85,2006,2,pr 50mm,Precipitation
FGOALS-g2,rcp85,2007,7,pr 50mm,Precipitation
FGOALS-g2,rcp85,2008,4,pr 50mm,Precipitation
FGOALS-g2,rcp85,2009,7,pr 50mm,Precipitation
FGOALS-g2,rcp85,2010,11,pr 50mm,Precipitation
FGOALS-g2,rcp85,2011,10,pr 50mm,Precipitation
FGOALS-g2,rcp85,2012,9,pr 50mm,Precipitation
FGOALS-g2,rcp85,2013,10,pr 50mm,Precipitation
FGOALS-g2,rcp85,2014,11,pr 50mm,Precipitation
FGOALS-g2,rcp85,2015,12,pr 50mm,Precipitation
FGOALS-g2,rcp85,2016,5,pr 50mm,Precipitation
FGOALS-g2,rcp85,2017,11,pr 50mm,Precipitation
FGOALS-g2,rcp85,2018,9,pr 50mm,Precipitation
FGOALS-g2,rcp85,2019,8,pr 50mm,Precipitation
FGOALS-g2,rcp85,2020,12,pr 50mm,Precipitation
FGOALS-g2,rcp85,2021,9,pr 50mm,Precipitation
FGOALS-g2,rcp85,2022,12,pr 50mm,Precipitation
FGOALS-g2,rcp85,2023,10,pr 50mm,Precipitation
FGOALS-g2,rcp85,2024,9,pr 50mm,Precipitation
FGOALS-g2,rcp85,2025,11,pr 50mm,Precipitation
FGOALS-g2,rcp85,2026,8,pr 50mm,Precipitation
FGOALS-g2,rcp85,2027,6,pr 50mm,Precipitation
FGOALS-g2,rcp85,2028,4,pr 50mm,Precipitation
FGOALS-g2,rcp85,2029,5,pr 50mm,Precipitation
FGOALS-g2,rcp85,2030,9,pr 50mm,Precipitation
FGOALS-g2,rcp85,2031,2,pr 50mm,Precipitation
FGOALS-g2,rcp85,2032,5,pr 50mm,Precipitation
FGOALS-g2,rcp85,2033,8,pr 50mm,Precipitation
FGOALS-g2,rcp85,2034,6,pr 50mm,Precipitation
FGOALS-g2,rcp85,2035,13,pr 50mm,Precipitation
FGOALS-g2,rcp85,2036,7,pr 50mm,Precipitation
GFDL-CM3,rcp85,2006,4,pr 50mm,Precipitation
GFDL-CM3,rcp85,2007,10,pr 50mm,Precipitation
GFDL-CM3,rcp85,2008,6,pr 50mm,Precipitation
GFDL-CM3,rcp85,2009,7,pr 50mm,Precipitation
GFDL-CM3,rcp85,2010,6,pr 50mm,Precipitation
GFDL-CM3,rcp85,2011,1,pr 50mm,Precipitation
GFDL-CM3,rcp85,2012,6,pr 50mm,Precipitation
GFDL-CM3,rcp85,2013,4,pr 50mm,Precipitation
GFDL-CM3,rcp85,2014,3,pr 50mm,Precipitation
GFDL-CM3,rcp85,2015,5,pr 50mm,Precipitation
GFDL-CM3,rcp85,2016,9,pr 50mm,Precipitation
GFDL-CM3,rcp85,2017,8,pr 50mm,Precipitation
GFDL-CM3,rcp85,2018,21,pr 50mm,Precipitation
GFDL-CM3,rcp85,2019,8,pr 50mm,Precipitation
GFDL-CM3,rcp85,2020,11,pr 50mm,Precipitation
GFDL-CM3,rcp85,2021,6,pr 50mm,Precipitation
GFDL-CM3,rcp85,2022,6,pr 50mm,Precipitation
GFDL-CM3,rcp85,2023,6,pr 50mm,Precipitation
GFDL-CM3,rcp85,2024,5,pr 50mm,Precipitation
GFDL-CM3,rcp85,2025,3,pr 50mm,Precipitation
GFDL-CM3,rcp85,2026,7,pr 50mm,Precipitation
GFDL-CM3,rcp85,2027,16,pr 50mm,Precipitation
GFDL-CM3,rcp85,2028,8,pr 50mm,Precipitation
GFDL-CM3,rcp85,2029,16,pr 50mm,Precipitation
GFDL-CM3,rcp85,2030,11,pr 50mm,Precipitation
GFDL-CM3,rcp85,2031,8,pr 50mm,Precipitation
GFDL-CM3,rcp85,2032,10,pr 50mm,Precipitation
GFDL-CM3,rcp85,2033,9,pr 50mm,Precipitation
GFDL-CM3,rcp85,2034,11,pr 50mm,Precipitation
GFDL-CM3,rcp85,2035,3,pr 50mm,Precipitation
GFDL-CM3,rcp85,2036,9,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2006,13,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2007,5,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2008,7,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2009,6,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2010,19,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2011,12,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2012,16,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2013,5,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2014,8,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2015,4,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2016,9,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2017,21,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2018,2,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2019,20,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2020,9,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2021,2,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2022,6,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2023,9,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2024,19,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2025,23,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2026,6,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2027,6,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2028,18,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2029,8,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2030,7,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2031,7,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2032,8,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2033,6,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2034,11,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2035,2,pr 50mm,Precipitation
GFDL-ESM2G,rcp85,2036,8,pr 50mm,Precipitation
GFDL-ESM2M,rcp85,2006,15,pr 50mm,Precipitation
GFDL-ESM2M,rcp85,2007,15,pr 50mm,Precipitation
GFDL-ESM2M,rcp85,2008,16,pr 50mm,Precipitation
GFDL-ESM2M,rcp85,2009,17,pr 50mm,Precipitation
GFDL-ESM2M,rcp85,2010,4,pr 50mm,Precipitation
GFDL-ESM2M,rcp85,2011,3,pr 50mm,Precipitation
GFDL-ESM2M,rcp85,2012,4,pr 50mm,Precipitation
GFDL-ESM2M,rcp85,2013,13,pr 50mm,Precipitation
