model,scenario,year,count,interval_name,variable
CanESM2,rcp45,2036,269,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2006,259,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2007,269,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2008,264,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2009,257,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2010,244,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2011,253,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2012,260,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2013,276,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2014,281,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2015,277,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2016,275,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2017,277,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2018,283,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2019,276,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2020,265,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2021,279,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2022,263,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2023,263,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2024,267,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2025,281,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2026,273,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2027,294,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2028,293,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2029,270,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2030,273,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2031,283,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2032,285,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2033,279,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2034,289,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2035,283,Tmin ≥15.9°C,tmin
FGOALS-g2,rcp45,2036,270,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2006,253,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2007,270,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2008,272,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2009,265,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2010,252,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2011,262,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2012,264,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2013,270,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2014,268,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2015,286,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2016,271,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2017,271,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2018,268,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2019,266,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2020,267,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2021,261,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2022,281,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2023,264,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2024,263,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2025,264,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2026,274,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2027,280,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2028,280,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2029,282,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2030,265,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2031,287,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2032,276,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2033,246,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2034,260,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2035,266,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp45,2036,247,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2006,266,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2007,270,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2008,260,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2009,278,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2010,271,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2011,268,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2012,275,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2013,261,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2014,267,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2015,266,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2016,280,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2017,301,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2018,263,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2019,280,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2020,255,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2021,285,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2022,268,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2023,279,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2024,286,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2025,274,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2026,267,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2027,291,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2028,278,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2029,289,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2030,267,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2031,285,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2032,280,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2033,278,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2034,267,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2035,288,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp45,2036,276,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2006,265,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2007,250,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2008,263,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2009,273,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2010,271,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2011,302,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2012,279,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2013,289,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2014,278,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2015,272,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2016,268,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2017,283,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2018,265,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2019,266,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2020,266,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2021,281,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2022,276,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2023,280,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2024,286,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2025,258,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2026,278,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2027,301,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2028,303,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2029,283,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2030,316,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2031,299,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2032,270,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2033,308,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2034,304,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2035,311,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp45,2036,311,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2006,255,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2007,261,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2008,269,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2009,266,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2010,279,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2011,267,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2012,265,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2013,261,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2014,281,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2015,271,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2016,273,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2017,295,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2018,273,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2019,266,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2020,261,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2021,269,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2022,279,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2023,275,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2024,286,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2025,285,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2026,277,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2027,284,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2028,266,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2029,283,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2030,293,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2031,283,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2032,280,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2033,281,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2034,283,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2035,273,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp45,2036,282,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2006,270,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2007,268,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2008,296,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2009,259,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2010,281,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2011,254,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2012,246,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2013,264,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2014,245,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2015,274,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2016,287,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2017,287,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2018,275,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2019,280,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2020,305,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2021,277,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2022,267,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2023,252,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2024,271,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2025,301,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2026,283,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2027,280,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2028,283,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2029,280,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2030,264,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2031,282,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2032,253,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2033,285,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2034,281,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2035,255,Tmin ≥15.9°C,tmin
IPSL-CM5B-LR,rcp45,2036,280,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2006,279,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2007,291,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2008,274,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2009,282,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2010,263,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2011,272,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2012,276,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2013,278,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2014,293,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2015,288,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2016,293,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2017,275,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2018,257,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2019,278,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2020,287,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2021,273,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2022,278,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2023,275,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2024,268,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2025,274,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2026,281,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2027,271,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2028,289,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2029,292,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2030,281,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2031,289,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2032,285,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2033,276,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2034,301,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2035,304,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp45,2036,302,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2006,284,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2007,272,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2008,276,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2009,264,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2010,263,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2011,279,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2012,271,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2013,273,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2014,275,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2015,277,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2016,279,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2017,278,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2018,269,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2019,290,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2020,277,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2021,272,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2022,286,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2023,293,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2024,275,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2025,290,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2026,266,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2027,275,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2028,270,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2029,299,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2030,280,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2031,300,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2032,278,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2033,287,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2034,295,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2035,291,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp45,2036,289,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2006,268,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2007,266,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2008,250,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2009,284,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2010,288,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2011,256,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2012,253,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2013,280,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2014,278,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2015,287,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2016,288,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2017,267,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2018,248,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2019,242,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2020,288,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2021,284,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2022,254,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2023,260,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2024,261,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2025,302,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2026,300,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2027,280,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2028,271,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2029,246,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2030,263,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2031,304,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2032,309,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2033,295,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2034,284,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2035,262,Tmin ≥15.9°C,tmin
MIROC5,rcp45,2036,262,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2006,243,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2007,281,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2008,257,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2009,288,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2010,267,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2011,277,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2012,277,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2013,289,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2014,275,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2015,259,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2016,305,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2017,273,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2018,271,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2019,252,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2020,280,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2021,295,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2022,285,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2023,289,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2024,265,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2025,290,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2026,281,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2027,291,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2028,286,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2029,291,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2030,248,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2031,266,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2032,280,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2033,310,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2034,285,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2035,270,Tmin ≥15.9°C,tmin
MPI-ESM-LR,rcp45,2036,292,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2006,268,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2007,286,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2008,281,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2009,273,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2010,252,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2011,306,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2012,288,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2013,273,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2014,282,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2015,263,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2016,300,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2017,294,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2018,286,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2019,272,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2020,257,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2021,263,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2022,294,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2023,273,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2024,277,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2025,267,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2026,291,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2027,271,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2028,278,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2029,262,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2030,279,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2031,273,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2032,273,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2033,286,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2034,285,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2035,297,Tmin ≥15.9°C,tmin
MPI-ESM-MR,rcp45,2036,272,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2006,264,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2007,257,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2008,267,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2009,251,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2010,270,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2011,254,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2012,257,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2013,279,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2014,274,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2015,271,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2016,273,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2017,276,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2018,268,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2019,278,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2020,261,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2021,274,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2022,272,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2023,280,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2024,272,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2025,261,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2026,277,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2027,268,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2028,271,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2029,267,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2030,281,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2031,265,Tmin ≥15.9°C,tmin
