model,scenario,year,gen_count
MRI-CGCM3,rcp60,2013,6.703241846153847
MRI-CGCM3,rcp60,2014,7.294437692307692
MRI-CGCM3,rcp60,2015,7.103845384615385
MRI-CGCM3,rcp60,2016,7.426966307692307
MRI-CGCM3,rcp60,2017,7.343816923076923
MRI-CGCM3,rcp60,2018,7.0063836923076925
MRI-CGCM3,rcp60,2019,7.1232116923076925
MRI-CGCM3,rcp60,2020,7.229273076923077
MRI-CGCM3,rcp60,2021,7.167907076923076
MRI-CGCM3,rcp60,2022,7.243591538461539
MRI-CGCM3,rcp60,2023,7.495569538461537
MRI-CGCM3,rcp60,2024,7.2950332307692305
MRI-CGCM3,rcp60,2025,7.0187015384615385
MRI-CGCM3,rcp60,2026,7.2588955384615375
MRI-CGCM3,rcp60,2027,7.146790923076923
MRI-CGCM3,rcp60,2028,7.478334769230769
MRI-CGCM3,rcp60,2029,7.319469384615385
MRI-CGCM3,rcp60,2030,7.081723999999999
MRI-CGCM3,rcp60,2031,7.262431846153845
MRI-CGCM3,rcp60,2032,7.485197076923077
MRI-CGCM3,rcp60,2033,7.4794758461538455
MRI-CGCM3,rcp60,2034,7.4568579999999995
MRI-CGCM3,rcp60,2035,7.204532307692308
MRI-CGCM3,rcp60,2036,7.196120615384615
NorESM1-M,rcp60,2006,7.3082333846153835
NorESM1-M,rcp60,2007,7.191842307692308
NorESM1-M,rcp60,2008,7.581432
NorESM1-M,rcp60,2009,7.780196307692307
NorESM1-M,rcp60,2010,7.4836121538461535
NorESM1-M,rcp60,2011,7.798044461538462
NorESM1-M,rcp60,2012,7.11647523076923
NorESM1-M,rcp60,2013,6.652457692307692
NorESM1-M,rcp60,2014,7.2939803076923075
NorESM1-M,rcp60,2015,7.880124615384614
NorESM1-M,rcp60,2016,7.016210461538462
NorESM1-M,rcp60,2017,7.308848153846154
NorESM1-M,rcp60,2018,7.269296307692307
NorESM1-M,rcp60,2019,7.239170615384616
NorESM1-M,rcp60,2020,6.535463999999999
NorESM1-M,rcp60,2021,7.553548461538463
NorESM1-M,rcp60,2022,7.367396461538462
NorESM1-M,rcp60,2023,7.4918636923076924
NorESM1-M,rcp60,2024,7.678584461538462
NorESM1-M,rcp60,2025,7.500869230769232
NorESM1-M,rcp60,2026,7.63765323076923
NorESM1-M,rcp60,2027,7.618431846153846
NorESM1-M,rcp60,2028,7.146774615384616
NorESM1-M,rcp60,2029,7.543588461538462
NorESM1-M,rcp60,2030,7.849525692307691
NorESM1-M,rcp60,2031,7.522931692307693
NorESM1-M,rcp60,2032,6.907212307692307
NorESM1-M,rcp60,2033,7.710669538461539
NorESM1-M,rcp60,2034,7.775011538461538
NorESM1-M,rcp60,2035,7.665229384615386
NorESM1-M,rcp60,2036,7.218696153846154
ACCESS1-0,rcp85,2006,7.2816318461538465
ACCESS1-0,rcp85,2007,7.80450923076923
ACCESS1-0,rcp85,2008,7.829224769230768
ACCESS1-0,rcp85,2009,7.662114307692307
ACCESS1-0,rcp85,2010,7.195255230769231
ACCESS1-0,rcp85,2011,6.6891595384615385
ACCESS1-0,rcp85,2012,7.734527692307691
ACCESS1-0,rcp85,2013,7.238686307692308
ACCESS1-0,rcp85,2014,7.846593230769231
ACCESS1-0,rcp85,2015,7.735572615384615
ACCESS1-0,rcp85,2016,7.173706461538462
ACCESS1-0,rcp85,2017,7.414784307692308
ACCESS1-0,rcp85,2018,7.368705230769232
ACCESS1-0,rcp85,2019,6.906683076923076
ACCESS1-0,rcp85,2020,7.267012153846154
ACCESS1-0,rcp85,2021,7.532741538461539
ACCESS1-0,rcp85,2022,6.996302307692307
ACCESS1-0,rcp85,2023,7.784376
ACCESS1-0,rcp85,2024,8.016738615384616
ACCESS1-0,rcp85,2025,7.490871384615384
ACCESS1-0,rcp85,2026,7.696569538461539
ACCESS1-0,rcp85,2027,7.774677692307693
ACCESS1-0,rcp85,2028,7.845080153846154
ACCESS1-0,rcp85,2029,7.985311538461538
ACCESS1-0,rcp85,2030,7.758135076923077
ACCESS1-0,rcp85,2031,7.900938615384615
ACCESS1-0,rcp85,2032,7.017403230769231
ACCESS1-0,rcp85,2033,7.578171538461538
ACCESS1-0,rcp85,2034,7.511167538461538
ACCESS1-0,rcp85,2035,7.603753846153847
ACCESS1-0,rcp85,2036,7.394991999999999
ACCESS1-3,rcp85,2006,6.824509692307693
ACCESS1-3,rcp85,2007,7.034523076923076
ACCESS1-3,rcp85,2008,7.481674
ACCESS1-3,rcp85,2009,7.097225538461538
ACCESS1-3,rcp85,2010,6.69772
ACCESS1-3,rcp85,2011,6.98304123076923
ACCESS1-3,rcp85,2012,7.009837846153846
ACCESS1-3,rcp85,2013,7.4386846153846164
ACCESS1-3,rcp85,2014,7.091064615384614
ACCESS1-3,rcp85,2015,6.799644307692309
ACCESS1-3,rcp85,2016,7.19626876923077
ACCESS1-3,rcp85,2017,7.519009692307693
ACCESS1-3,rcp85,2018,6.755593999999999
ACCESS1-3,rcp85,2019,6.806920307692308
ACCESS1-3,rcp85,2020,7.291718153846153
ACCESS1-3,rcp85,2021,7.397073692307692
ACCESS1-3,rcp85,2022,7.820307384615385
ACCESS1-3,rcp85,2023,7.351850461538463
ACCESS1-3,rcp85,2024,7.9419636923076915
ACCESS1-3,rcp85,2025,7.572245538461539
ACCESS1-3,rcp85,2026,7.460566615384615
ACCESS1-3,rcp85,2027,7.258255384615385
ACCESS1-3,rcp85,2028,7.110788615384616
ACCESS1-3,rcp85,2029,7.449175230769232
ACCESS1-3,rcp85,2030,7.713209999999999
ACCESS1-3,rcp85,2031,7.718392923076924
ACCESS1-3,rcp85,2032,7.608822307692308
ACCESS1-3,rcp85,2033,7.569735538461539
ACCESS1-3,rcp85,2034,7.358052
ACCESS1-3,rcp85,2035,7.394426461538463
ACCESS1-3,rcp85,2036,7.30958276923077
bcc-csm1-1-m,rcp85,2006,7.435170923076924
bcc-csm1-1-m,rcp85,2007,7.248224923076923
bcc-csm1-1-m,rcp85,2008,7.821951384615384
bcc-csm1-1-m,rcp85,2009,6.953213076923077
bcc-csm1-1-m,rcp85,2010,7.864346615384615
bcc-csm1-1-m,rcp85,2011,6.865611384615384
bcc-csm1-1-m,rcp85,2012,7.511465538461538
bcc-csm1-1-m,rcp85,2013,7.2459349230769226
bcc-csm1-1-m,rcp85,2014,7.64782476923077
bcc-csm1-1-m,rcp85,2015,7.390942615384615
bcc-csm1-1-m,rcp85,2016,7.438015076923076
bcc-csm1-1-m,rcp85,2017,8.07284446153846
bcc-csm1-1-m,rcp85,2018,7.395849999999999
bcc-csm1-1-m,rcp85,2019,7.5748341538461545
bcc-csm1-1-m,rcp85,2020,7.295668769230769
bcc-csm1-1-m,rcp85,2021,8.088168153846153
bcc-csm1-1-m,rcp85,2022,7.267547846153845
bcc-csm1-1-m,rcp85,2023,7.516986
bcc-csm1-1-m,rcp85,2024,7.410162769230769
bcc-csm1-1-m,rcp85,2025,7.7861333846153835
bcc-csm1-1-m,rcp85,2026,8.425971230769232
bcc-csm1-1-m,rcp85,2027,7.381540923076923
bcc-csm1-1-m,rcp85,2028,7.151438923076923
bcc-csm1-1-m,rcp85,2029,7.003751230769231
bcc-csm1-1-m,rcp85,2030,8.155083846153847
bcc-csm1-1-m,rcp85,2031,7.967124307692307
bcc-csm1-1-m,rcp85,2032,8.704537384615385
bcc-csm1-1-m,rcp85,2033,7.68131323076923
bcc-csm1-1-m,rcp85,2034,7.106247230769231
bcc-csm1-1-m,rcp85,2035,7.362148
bcc-csm1-1-m,rcp85,2036,7.86331923076923
bcc-csm1-1,rcp85,2006,7.15295446153846
bcc-csm1-1,rcp85,2007,7.85757723076923
bcc-csm1-1,rcp85,2008,8.470314153846154
bcc-csm1-1,rcp85,2009,7.981300769230768
bcc-csm1-1,rcp85,2010,7.482144461538462
bcc-csm1-1,rcp85,2011,7.464502769230768
bcc-csm1-1,rcp85,2012,7.006739846153846
bcc-csm1-1,rcp85,2013,7.412489230769231
bcc-csm1-1,rcp85,2014,6.809784000000001
bcc-csm1-1,rcp85,2015,8.264847230769231
bcc-csm1-1,rcp85,2016,7.941414615384615
bcc-csm1-1,rcp85,2017,7.858491384615385
bcc-csm1-1,rcp85,2018,7.098851999999999
bcc-csm1-1,rcp85,2019,7.943031538461538
bcc-csm1-1,rcp85,2020,7.182445076923076
bcc-csm1-1,rcp85,2021,7.483767846153846
bcc-csm1-1,rcp85,2022,7.793072153846154
bcc-csm1-1,rcp85,2023,7.0598829230769224
bcc-csm1-1,rcp85,2024,7.144699538461538
bcc-csm1-1,rcp85,2025,7.191547384615385
bcc-csm1-1,rcp85,2026,7.579933538461538
bcc-csm1-1,rcp85,2027,6.837503076923078
bcc-csm1-1,rcp85,2028,7.372802461538461
bcc-csm1-1,rcp85,2029,8.054616153846155
bcc-csm1-1,rcp85,2030,8.295793076923076
bcc-csm1-1,rcp85,2031,7.873439076923076
bcc-csm1-1,rcp85,2032,7.6318952307692305
bcc-csm1-1,rcp85,2033,8.14157153846154
bcc-csm1-1,rcp85,2034,7.50049923076923
bcc-csm1-1,rcp85,2035,7.213775999999999
bcc-csm1-1,rcp85,2036,7.2895443076923065
BNU-ESM,rcp85,2006,7.062337076923076
BNU-ESM,rcp85,2007,7.291369538461538
BNU-ESM,rcp85,2008,7.168914615384615
BNU-ESM,rcp85,2009,7.29776246153846
BNU-ESM,rcp85,2010,7.650762923076923
BNU-ESM,rcp85,2011,7.13968123076923
BNU-ESM,rcp85,2012,6.786573384615384
BNU-ESM,rcp85,2013,7.309362461538461
BNU-ESM,rcp85,2014,7.461993384615385
BNU-ESM,rcp85,2015,6.941349538461537
BNU-ESM,rcp85,2016,7.209827538461538
BNU-ESM,rcp85,2017,7.303737846153846
BNU-ESM,rcp85,2018,7.736335384615385
BNU-ESM,rcp85,2019,7.118233538461539
BNU-ESM,rcp85,2020,6.914422615384616
BNU-ESM,rcp85,2021,7.183500307692308
BNU-ESM,rcp85,2022,7.442103846153847
BNU-ESM,rcp85,2023,7.341378
BNU-ESM,rcp85,2024,7.333373384615384
BNU-ESM,rcp85,2025,7.731954615384614
BNU-ESM,rcp85,2026,7.487531692307692
BNU-ESM,rcp85,2027,8.204478769230768
BNU-ESM,rcp85,2028,7.989723538461539
BNU-ESM,rcp85,2029,7.675902769230768
BNU-ESM,rcp85,2030,7.9230515384615385
BNU-ESM,rcp85,2031,7.844788769230769
BNU-ESM,rcp85,2032,7.829008
BNU-ESM,rcp85,2033,7.453534153846152
BNU-ESM,rcp85,2034,7.684146923076923
BNU-ESM,rcp85,2035,7.521649076923077
BNU-ESM,rcp85,2036,7.393169538461538
CanESM2,rcp85,2006,7.359923076923075
CanESM2,rcp85,2007,7.490053076923076
CanESM2,rcp85,2008,7.938854461538462
CanESM2,rcp85,2009,7.192304923076923
CanESM2,rcp85,2010,7.585192153846152
CanESM2,rcp85,2011,7.705694923076923
CanESM2,rcp85,2012,6.825413999999999
CanESM2,rcp85,2013,7.612941846153848
CanESM2,rcp85,2014,8.181493846153847
CanESM2,rcp85,2015,7.878410923076923
CanESM2,rcp85,2016,7.858298307692308
CanESM2,rcp85,2017,7.4846886153846155
CanESM2,rcp85,2018,7.479121692307691
CanESM2,rcp85,2019,7.389019384615385
CanESM2,rcp85,2020,7.375101384615384
CanESM2,rcp85,2021,7.452502615384615
CanESM2,rcp85,2022,8.154904461538461
CanESM2,rcp85,2023,8.129313384615385
CanESM2,rcp85,2024,7.829962461538461
CanESM2,rcp85,2025,7.868146461538459
CanESM2,rcp85,2026,7.612525846153845
CanESM2,rcp85,2027,8.270297538461538
CanESM2,rcp85,2028,8.27262569230769
CanESM2,rcp85,2029,7.164204615384616
CanESM2,rcp85,2030,7.397660153846153
CanESM2,rcp85,2031,7.428363384615385
CanESM2,rcp85,2032,8.226030615384616
CanESM2,rcp85,2033,7.4439924615384605
CanESM2,rcp85,2034,7.60359123076923
CanESM2,rcp85,2035,8.321674923076923
CanESM2,rcp85,2036,7.808191692307692
CCSM4,rcp85,2006,7.364497384615385
CCSM4,rcp85,2007,7.246808
CCSM4,rcp85,2008,7.219174615384615
CCSM4,rcp85,2009,7.335120307692308
CCSM4,rcp85,2010,7.754159846153847
CCSM4,rcp85,2011,7.241946923076924
CCSM4,rcp85,2012,7.330660615384615
CCSM4,rcp85,2013,7.399892461538461
CCSM4,rcp85,2014,6.948580000000001
CCSM4,rcp85,2015,7.188621076923076
CCSM4,rcp85,2016,7.555293384615385
CCSM4,rcp85,2017,7.471600615384615
CCSM4,rcp85,2018,6.987530769230768
CCSM4,rcp85,2019,7.840555999999999
CCSM4,rcp85,2020,7.719372
CCSM4,rcp85,2021,6.620822461538463
CCSM4,rcp85,2022,6.911871692307692
CCSM4,rcp85,2023,7.355692923076923
CCSM4,rcp85,2024,7.534310461538462
CCSM4,rcp85,2025,7.587895692307693
CCSM4,rcp85,2026,7.6839664615384615
CCSM4,rcp85,2027,7.253138153846154
CCSM4,rcp85,2028,7.2239475384615375
CCSM4,rcp85,2029,7.338148923076923
CCSM4,rcp85,2030,7.923628461538462
CCSM4,rcp85,2031,7.407622307692307
CCSM4,rcp85,2032,7.2210280000000004
CCSM4,rcp85,2033,7.75748723076923
CCSM4,rcp85,2034,7.632172923076923
CCSM4,rcp85,2035,7.041457076923076
CCSM4,rcp85,2036,7.2150627692307685
CESM1-BGC,rcp85,2006,7.860487999999999
CESM1-BGC,rcp85,2007,7.586870461538462
CESM1-BGC,rcp85,2008,7.276921999999999
CESM1-BGC,rcp85,2009,7.129305076923077
CESM1-BGC,rcp85,2010,6.903054307692308
CESM1-BGC,rcp85,2011,7.540632
CESM1-BGC,rcp85,2012,7.706612153846154
CESM1-BGC,rcp85,2013,7.49144123076923
CESM1-BGC,rcp85,2014,6.764048
CESM1-BGC,rcp85,2015,7.534937538461538
CESM1-BGC,rcp85,2016,7.319557999999999
CESM1-BGC,rcp85,2017,7.41798846153846
CESM1-BGC,rcp85,2018,7.006698153846154
CESM1-BGC,rcp85,2019,7.432859384615385
CESM1-BGC,rcp85,2020,7.043766769230769
CESM1-BGC,rcp85,2021,7.089643076923077
CESM1-BGC,rcp85,2022,8.297001384615385
CESM1-BGC,rcp85,2023,7.457204615384614
CESM1-BGC,rcp85,2024,7.163612923076923
CESM1-BGC,rcp85,2025,7.737091538461539
CESM1-BGC,rcp85,2026,7.128571076923078
CESM1-BGC,rcp85,2027,7.330546461538462
CESM1-BGC,rcp85,2028,7.956438153846152
CESM1-BGC,rcp85,2029,7.233067846153846
CESM1-BGC,rcp85,2030,7.622627999999999
CESM1-BGC,rcp85,2031,7.3956458461538475
CESM1-BGC,rcp85,2032,7.187030461538461
CESM1-BGC,rcp85,2033,7.252219538461538
CESM1-BGC,rcp85,2034,7.8242449230769235
CESM1-BGC,rcp85,2035,7.8556247692307695
CESM1-BGC,rcp85,2036,7.466353538461538
CESM1-CAM5,rcp85,2006,6.937933538461538
CESM1-CAM5,rcp85,2007,7.290780769230769
CESM1-CAM5,rcp85,2008,7.010470769230769
CESM1-CAM5,rcp85,2009,6.962863692307693
CESM1-CAM5,rcp85,2010,7.674962
CESM1-CAM5,rcp85,2011,7.372547384615384
CESM1-CAM5,rcp85,2012,7.282384153846153
CESM1-CAM5,rcp85,2013,6.955239692307693
CESM1-CAM5,rcp85,2014,7.259383692307693
CESM1-CAM5,rcp85,2015,7.671635230769231
CESM1-CAM5,rcp85,2016,7.477836307692308
CESM1-CAM5,rcp85,2017,7.364841076923077
CESM1-CAM5,rcp85,2018,7.098956615384615
CESM1-CAM5,rcp85,2019,7.308164
CESM1-CAM5,rcp85,2020,7.441155384615385
CESM1-CAM5,rcp85,2021,7.761241384615384
CESM1-CAM5,rcp85,2022,7.083353230769231
CESM1-CAM5,rcp85,2023,7.472176307692308
CESM1-CAM5,rcp85,2024,7.589505384615385
CESM1-CAM5,rcp85,2025,7.2099249230769225
CESM1-CAM5,rcp85,2026,7.526450923076922
CESM1-CAM5,rcp85,2027,7.537089999999999
CESM1-CAM5,rcp85,2028,7.407591538461538
CESM1-CAM5,rcp85,2029,7.7064946153846146
CESM1-CAM5,rcp85,2030,7.990617846153845
CESM1-CAM5,rcp85,2031,7.743264769230769
CESM1-CAM5,rcp85,2032,7.424167230769229
CESM1-CAM5,rcp85,2033,7.390557692307692
CESM1-CAM5,rcp85,2034,7.868204153846155
CESM1-CAM5,rcp85,2035,7.500073538461539
CESM1-CAM5,rcp85,2036,7.218071692307691
CMCC-CESM,rcp85,2006,8.095280307692306
CMCC-CESM,rcp85,2007,7.447104923076921
CMCC-CESM,rcp85,2008,6.786667384615385
CMCC-CESM,rcp85,2009,6.696525846153846
CMCC-CESM,rcp85,2010,7.929966153846156
CMCC-CESM,rcp85,2011,7.378268
CMCC-CESM,rcp85,2012,7.363032461538461
CMCC-CESM,rcp85,2013,7.207869692307692
CMCC-CESM,rcp85,2014,8.283616923076924
CMCC-CESM,rcp85,2015,6.954624000000001
CMCC-CESM,rcp85,2016,7.3874960000000005
CMCC-CESM,rcp85,2017,7.102394769230769
CMCC-CESM,rcp85,2018,7.754446000000001
CMCC-CESM,rcp85,2019,6.836261076923077
CMCC-CESM,rcp85,2020,7.589181846153845
CMCC-CESM,rcp85,2021,7.382096153846154
CMCC-CESM,rcp85,2022,7.617264307692307
CMCC-CESM,rcp85,2023,7.9440138461538465
CMCC-CESM,rcp85,2024,7.5600467692307705
CMCC-CESM,rcp85,2025,6.876151999999999
CMCC-CESM,rcp85,2026,7.8037846153846155
CMCC-CESM,rcp85,2027,7.42325476923077
CMCC-CESM,rcp85,2028,6.372693538461538
CMCC-CESM,rcp85,2029,7.2666387692307675
CMCC-CESM,rcp85,2030,8.219841076923077
CMCC-CESM,rcp85,2031,6.662678769230769
CMCC-CESM,rcp85,2032,6.989275538461538
CMCC-CESM,rcp85,2033,7.899308615384616
CMCC-CESM,rcp85,2034,7.5275356923076915
CMCC-CESM,rcp85,2035,7.591921076923077
CMCC-CESM,rcp85,2036,7.367141999999999
CMCC-CM,rcp85,2006,7.020617538461538
CMCC-CM,rcp85,2007,7.17277723076923
CMCC-CM,rcp85,2008,7.279263538461538
CMCC-CM,rcp85,2009,7.108898923076922
CMCC-CM,rcp85,2010,7.269356769230768
CMCC-CM,rcp85,2011,7.493689384615385
CMCC-CM,rcp85,2012,7.143581230769231
CMCC-CM,rcp85,2013,7.325924153846154
CMCC-CM,rcp85,2014,7.602639384615384
CMCC-CM,rcp85,2015,7.495638923076924
CMCC-CM,rcp85,2016,7.335305538461538
CMCC-CM,rcp85,2017,7.3328092307692305
CMCC-CM,rcp85,2018,7.505850307692308
CMCC-CM,rcp85,2019,7.509236923076921
CMCC-CM,rcp85,2020,7.4334395384615375
CMCC-CM,rcp85,2021,7.470618307692306
CMCC-CM,rcp85,2022,7.421323846153846
CMCC-CM,rcp85,2023,7.442602923076922
CMCC-CM,rcp85,2024,8.000709538461539
CMCC-CM,rcp85,2025,7.044026615384615
CMCC-CM,rcp85,2026,7.571863846153845
CMCC-CM,rcp85,2027,7.4284649230769215
CMCC-CM,rcp85,2028,7.693829846153847
CMCC-CM,rcp85,2029,7.476834923076923
CMCC-CM,rcp85,2030,7.438899692307691
CMCC-CM,rcp85,2031,7.515744307692308
CMCC-CM,rcp85,2032,7.551414307692307
CMCC-CM,rcp85,2033,7.5682815384615365
CMCC-CM,rcp85,2034,7.56789876923077
CMCC-CM,rcp85,2035,7.61779076923077
CMCC-CM,rcp85,2036,7.847049230769231
CNRM-CM5,rcp85,2006,6.67296676923077
CNRM-CM5,rcp85,2007,7.206259999999999
CNRM-CM5,rcp85,2008,7.023076923076923
CNRM-CM5,rcp85,2009,7.318827384615385
CNRM-CM5,rcp85,2010,7.291334615384614
CNRM-CM5,rcp85,2011,7.166003384615384
CNRM-CM5,rcp85,2012,7.256944153846153
CNRM-CM5,rcp85,2013,7.092050923076923
CNRM-CM5,rcp85,2014,7.271388307692308
CNRM-CM5,rcp85,2015,7.019792307692307
CNRM-CM5,rcp85,2016,7.626754461538462
CNRM-CM5,rcp85,2017,7.253227384615384
CNRM-CM5,rcp85,2018,7.2272510769230776
CNRM-CM5,rcp85,2019,7.478303538461538
CNRM-CM5,rcp85,2020,7.629933692307692
CNRM-CM5,rcp85,2021,7.217087846153845
CNRM-CM5,rcp85,2022,6.994746923076922
CNRM-CM5,rcp85,2023,7.029357846153846
CNRM-CM5,rcp85,2024,7.115635384615384
CNRM-CM5,rcp85,2025,7.025622461538461
CNRM-CM5,rcp85,2026,7.269145076923077
CNRM-CM5,rcp85,2027,7.3037656923076915
CNRM-CM5,rcp85,2028,7.785999538461539
CNRM-CM5,rcp85,2029,7.708711384615383
CNRM-CM5,rcp85,2030,7.7107804615384605
CNRM-CM5,rcp85,2031,7.4978359999999995
CNRM-CM5,rcp85,2032,7.148195230769231
CNRM-CM5,rcp85,2033,7.629196153846154
CNRM-CM5,rcp85,2034,7.624492769230769
CNRM-CM5,rcp85,2035,6.912159999999999
CNRM-CM5,rcp85,2036,7.337371384615385
CSIRO-Mk3-6-0,rcp85,2006,7.113503999999999
CSIRO-Mk3-6-0,rcp85,2007,6.6375498461538465
CSIRO-Mk3-6-0,rcp85,2008,7.605552769230769
CSIRO-Mk3-6-0,rcp85,2009,8.044378153846154
CSIRO-Mk3-6-0,rcp85,2010,7.5885250769230765
CSIRO-Mk3-6-0,rcp85,2011,7.330359384615384
CSIRO-Mk3-6-0,rcp85,2012,7.647369999999999
CSIRO-Mk3-6-0,rcp85,2013,7.488305230769231
CSIRO-Mk3-6-0,rcp85,2014,7.790654153846154
CSIRO-Mk3-6-0,rcp85,2015,7.445144615384615
CSIRO-Mk3-6-0,rcp85,2016,6.709357076923077
CSIRO-Mk3-6-0,rcp85,2017,7.253279846153845
CSIRO-Mk3-6-0,rcp85,2018,7.344999076923078
CSIRO-Mk3-6-0,rcp85,2019,8.041961384615385
CSIRO-Mk3-6-0,rcp85,2020,7.50239523076923
CSIRO-Mk3-6-0,rcp85,2021,7.496399076923078
CSIRO-Mk3-6-0,rcp85,2022,7.936424461538462
CSIRO-Mk3-6-0,rcp85,2023,7.552123230769231
CSIRO-Mk3-6-0,rcp85,2024,7.120299846153847
CSIRO-Mk3-6-0,rcp85,2025,7.830579846153845
CSIRO-Mk3-6-0,rcp85,2026,7.500942461538461
CSIRO-Mk3-6-0,rcp85,2027,7.623880461538462
CSIRO-Mk3-6-0,rcp85,2028,8.504316461538462
CSIRO-Mk3-6-0,rcp85,2029,7.566660153846153
CSIRO-Mk3-6-0,rcp85,2030,7.47184246153846
CSIRO-Mk3-6-0,rcp85,2031,7.002661384615385
CSIRO-Mk3-6-0,rcp85,2032,7.763969230769231
CSIRO-Mk3-6-0,rcp85,2033,7.982993692307691
CSIRO-Mk3-6-0,rcp85,2034,8.247120615384615
CSIRO-Mk3-6-0,rcp85,2035,7.011370923076923
CSIRO-Mk3-6-0,rcp85,2036,7.247866769230768
EC-EARTH,rcp85,2006,7.720052923076924
EC-EARTH,rcp85,2007,7.894780307692308
EC-EARTH,rcp85,2008,7.799664461538462
EC-EARTH,rcp85,2009,6.930094769230769
EC-EARTH,rcp85,2010,7.3367073846153845
EC-EARTH,rcp85,2011,7.7369492307692305
EC-EARTH,rcp85,2012,7.184730000000001
EC-EARTH,rcp85,2013,7.8485746153846145
EC-EARTH,rcp85,2014,7.436679692307693
EC-EARTH,rcp85,2015,7.3780487692307695
EC-EARTH,rcp85,2016,7.284254923076923
EC-EARTH,rcp85,2017,7.444732769230769
EC-EARTH,rcp85,2018,7.7315453846153845
EC-EARTH,rcp85,2019,7.857924153846154
EC-EARTH,rcp85,2020,7.351730923076923
EC-EARTH,rcp85,2021,7.71679923076923
EC-EARTH,rcp85,2022,7.658523384615384
EC-EARTH,rcp85,2023,7.381783076923078
EC-EARTH,rcp85,2024,7.536365692307694
EC-EARTH,rcp85,2025,7.2760039999999995
EC-EARTH,rcp85,2026,7.401537692307692
EC-EARTH,rcp85,2027,7.8037783076923075
EC-EARTH,rcp85,2028,7.687661692307693
EC-EARTH,rcp85,2029,8.100653692307692
EC-EARTH,rcp85,2030,7.692974923076924
EC-EARTH,rcp85,2031,8.510148
EC-EARTH,rcp85,2032,7.525538153846154
EC-EARTH,rcp85,2033,7.792553384615385
EC-EARTH,rcp85,2034,7.7203124615384615
EC-EARTH,rcp85,2035,7.768151076923077
EC-EARTH,rcp85,2036,7.465861846153846
FGOALS-g2,rcp85,2006,7.325901076923077
FGOALS-g2,rcp85,2007,6.884915076923077
FGOALS-g2,rcp85,2008,7.319972923076923
FGOALS-g2,rcp85,2009,7.32546523076923
FGOALS-g2,rcp85,2010,7.474570000000001
FGOALS-g2,rcp85,2011,7.422387076923078
FGOALS-g2,rcp85,2012,7.372844923076924
FGOALS-g2,rcp85,2013,7.498162923076922
FGOALS-g2,rcp85,2014,7.18164
FGOALS-g2,rcp85,2015,7.5045790769230765
FGOALS-g2,rcp85,2016,7.423855076923076
FGOALS-g2,rcp85,2017,7.065486615384616
FGOALS-g2,rcp85,2018,7.487777230769231
FGOALS-g2,rcp85,2019,7.422605076923077
FGOALS-g2,rcp85,2020,7.462570307692308
FGOALS-g2,rcp85,2021,7.651281692307692
FGOALS-g2,rcp85,2022,7.421795230769231
FGOALS-g2,rcp85,2023,7.594851846153846
FGOALS-g2,rcp85,2024,7.751775692307692
FGOALS-g2,rcp85,2025,7.562519538461538
FGOALS-g2,rcp85,2026,7.92768323076923
FGOALS-g2,rcp85,2027,7.676599999999999
FGOALS-g2,rcp85,2028,7.449140461538462
FGOALS-g2,rcp85,2029,7.303444000000001
FGOALS-g2,rcp85,2030,7.306251076923077
FGOALS-g2,rcp85,2031,7.43775
FGOALS-g2,rcp85,2032,7.251650153846154
FGOALS-g2,rcp85,2033,7.760661384615385
FGOALS-g2,rcp85,2034,7.431206153846153
FGOALS-g2,rcp85,2035,7.657701384615385
FGOALS-g2,rcp85,2036,7.739590461538461
GFDL-CM3,rcp85,2006,7.7244326153846155
GFDL-CM3,rcp85,2007,7.467067076923076
GFDL-CM3,rcp85,2008,7.1189736923076925
GFDL-CM3,rcp85,2009,7.765650615384614
GFDL-CM3,rcp85,2010,7.053530923076922
GFDL-CM3,rcp85,2011,7.563627846153845
GFDL-CM3,rcp85,2012,7.432693384615384
GFDL-CM3,rcp85,2013,7.200174615384616
GFDL-CM3,rcp85,2014,7.533927230769231
GFDL-CM3,rcp85,2015,7.046759538461539
GFDL-CM3,rcp85,2016,7.612455538461538
GFDL-CM3,rcp85,2017,7.386030923076922
GFDL-CM3,rcp85,2018,7.5006453846153835
GFDL-CM3,rcp85,2019,7.401796
GFDL-CM3,rcp85,2020,7.4447230769230766
GFDL-CM3,rcp85,2021,7.211115999999999
GFDL-CM3,rcp85,2022,7.997173692307691
GFDL-CM3,rcp85,2023,7.523074923076924
GFDL-CM3,rcp85,2024,7.193240923076923
GFDL-CM3,rcp85,2025,7.870996307692308
GFDL-CM3,rcp85,2026,7.854279692307692
GFDL-CM3,rcp85,2027,7.992358923076922
GFDL-CM3,rcp85,2028,7.553077999999999
GFDL-CM3,rcp85,2029,8.102635692307693
GFDL-CM3,rcp85,2030,8.061399538461538
GFDL-CM3,rcp85,2031,7.681365384615384
GFDL-CM3,rcp85,2032,8.149701692307692
GFDL-CM3,rcp85,2033,8.417322307692308
GFDL-CM3,rcp85,2034,7.7696352307692305
GFDL-CM3,rcp85,2035,7.819168307692308
GFDL-CM3,rcp85,2036,7.999103692307693
GFDL-ESM2G,rcp85,2006,7.718540153846154
GFDL-ESM2G,rcp85,2007,7.648095384615385
GFDL-ESM2G,rcp85,2008,7.648755384615384
GFDL-ESM2G,rcp85,2009,7.831408769230769
GFDL-ESM2G,rcp85,2010,7.347192615384615
